,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
20,164958548.0,2.0,7.0,7.0,1.0,8.0,7.0,9.0,11.0,1.0,7.0,0.0,46.0,50.0,5.0,8.0,0.0,11.0,2.0,1.0,0.0,23.0,0.0,13.0,11.0,6.0,26.0,77.0,4.0,0.0,28.0,9.0,6.0,5.0,76.0,24.0,1.0,2.0,19.0,3.0,45.0,52.0,14.0,2.0,20.0,33.0,44.0,0.0,2.0,7.0,0.0,4.0,28.0,17.0,15.0,0.0,5.0,24.0,8.0,5.0,2.0,10.0,4.0,1.0,17.0,0.0,0.0,8.0,12.0,17.0,29.0,1.0,11.0,0.0,48.0,4.0,8.0,2.0,5.0,0.0,23.0,6.0,0.0,0.0,1.0,6.0,1.0,6.0,12.0,2.0,17.0,1.0,13.0,65.0,4.0,28.0,7.0,10.0,6.0,2.0,3.0,9.0,31.0,5.0,7.0,8.0,1.0,0.0,14.0,11.0,0.0,6.0,10.0,1.0,10.0
21,1651092140.0,2.0,1.0,0.0,2.0,29.0,0.0,11.0,0.0,0.0,2.0,0.0,38.0,38.0,6.0,1.0,0.0,68.0,7.0,0.0,23.0,0.0,0.0,15.0,7.0,1.0,2.0,84.0,11.0,0.0,6.0,2.0,12.0,19.0,57.0,40.0,1.0,6.0,31.0,0.0,22.0,80.0,49.0,2.0,16.0,5.0,4.0,1.0,0.0,2.0,0.0,7.0,1.0,9.0,1.0,0.0,6.0,47.0,9.0,1.0,1.0,9.0,18.0,3.0,4.0,0.0,0.0,7.0,27.0,47.0,75.0,2.0,13.0,0.0,43.0,7.0,5.0,8.0,2.0,0.0,12.0,4.0,0.0,0.0,0.0,9.0,3.0,7.0,3.0,4.0,7.0,1.0,7.0,32.0,0.0,37.0,17.0,19.0,13.0,0.0,3.0,0.0,15.0,1.0,2.0,1.0,8.0,0.0,29.0,7.0,0.0,5.0,47.0,0.0,25.0
22,169611989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,171523731.0,1.0,3.0,3.0,1.0,9.0,1.0,4.0,0.0,0.0,4.0,0.0,15.0,16.0,5.0,1.0,0.0,11.0,3.0,0.0,13.0,15.0,0.0,0.0,3.0,0.0,4.0,22.0,2.0,0.0,11.0,2.0,7.0,4.0,24.0,16.0,1.0,4.0,10.0,0.0,8.0,25.0,13.0,1.0,12.0,8.0,14.0,0.0,1.0,1.0,0.0,5.0,13.0,13.0,2.0,0.0,4.0,10.0,3.0,0.0,1.0,14.0,4.0,2.0,11.0,0.0,0.0,4.0,13.0,16.0,16.0,0.0,5.0,0.0,18.0,2.0,6.0,2.0,3.0,0.0,8.0,3.0,0.0,0.0,1.0,5.0,1.0,5.0,10.0,3.0,12.0,0.0,8.0,25.0,0.0,18.0,9.0,8.0,3.0,0.0,3.0,0.0,13.0,1.0,1.0,1.0,4.0,0.0,14.0,5.0,0.0,5.0,13.0,1.0,10.0
24,173338012.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,6.0,1.0,27.0,12.0,5.0,2.0,1.0,6.0,0.0,25.0,11.0,7.0,34.0,3.0,0.0,0.0,4.0,27.0,4.0,0.0,13.0,3.0,4.0,7.0,27.0,4.0,1.0,1.0,14.0,0.0,3.0,20.0,7.0,1.0,6.0,10.0,6.0,0.0,0.0,2.0,0.0,3.0,15.0,12.0,3.0,1.0,2.0,8.0,55.0,4.0,9.0,6.0,4.0,0.0,6.0,1.0,0.0,1.0,6.0,7.0,14.0,0.0,2.0,0.0,20.0,3.0,3.0,4.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,19.0,0.0,8.0,18.0,0.0,15.0,2.0,3.0,6.0,3.0,2.0,3.0,28.0,2.0,3.0,5.0,0.0,0.0,6.0,1.0,0.0,3.0,6.0,1.0,3.0
25,17815227.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
26,18594633.0,1.0,3.0,2.0,0.0,3.0,8.0,1.0,10.0,0.0,2.0,0.0,13.0,26.0,1.0,7.0,0.0,1.0,1.0,0.0,26.0,2.0,0.0,4.0,4.0,3.0,0.0,51.0,3.0,0.0,18.0,5.0,3.0,0.0,53.0,2.0,3.0,0.0,6.0,0.0,16.0,24.0,1.0,2.0,9.0,37.0,18.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,1.0,0.0,0.0,8.0,4.0,5.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,6.0,1.0,8.0,0.0,1.0,21.0,2.0,5.0,2.0,0.0,2.0,1.0,2.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0
27,18711950.0,3.0,6.0,6.0,13.0,39.0,8.0,20.0,3.0,1.0,11.0,0.0,86.0,75.0,10.0,8.0,0.0,104.0,13.0,2.0,77.0,84.0,0.0,22.0,27.0,4.0,51.0,0.0,14.0,0.0,37.0,6.0,17.0,24.0,206.0,49.0,1.0,14.0,58.0,0.0,38.0,212.0,65.0,6.0,40.0,51.0,34.0,0.0,1.0,10.0,0.0,15.0,46.0,27.0,18.0,1.0,7.0,82.0,13.0,7.0,5.0,18.0,23.0,4.0,15.0,0.0,2.0,43.0,32.0,58.0,146.0,13.0,30.0,0.0,74.0,11.0,20.0,9.0,15.0,0.0,33.0,13.0,1.0,0.0,1.0,31.0,2.0,7.0,14.0,9.0,47.0,1.0,10.0,202.0,4.0,112.0,24.0,22.0,15.0,3.0,25.0,9.0,41.0,12.0,5.0,1.0,18.0,0.0,34.0,10.0,0.0,17.0,75.0,5.0,34.0
28,1907606924.0,0.0,4.0,5.0,1.0,33.0,0.0,1.0,0.0,0.0,2.0,0.0,32.0,9.0,5.0,2.0,0.0,18.0,0.0,0.0,4.0,11.0,0.0,2.0,4.0,0.0,3.0,14.0,0.0,0.0,16.0,5.0,5.0,5.0,6.0,47.0,8.0,1.0,8.0,0.0,6.0,18.0,17.0,4.0,14.0,20.0,6.0,7.0,8.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,1.0,10.0,6.0,3.0,1.0,9.0,6.0,0.0,7.0,0.0,0.0,7.0,4.0,14.0,16.0,1.0,6.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,8.0,0.0,21.0,2.0,0.0,8.0,2.0,3.0,19.0,0.0,9.0,8.0,5.0,29.0,0.0,0.0,0.0,6.0,6.0,2.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,6.0,0.0,8.0
29,1973534665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
30,208580134.0,2.0,14.0,12.0,1.0,5.0,0.0,1.0,0.0,0.0,7.0,0.0,18.0,21.0,1.0,18.0,0.0,4.0,4.0,0.0,28.0,6.0,0.0,11.0,13.0,1.0,18.0,37.0,16.0,0.0,0.0,14.0,9.0,3.0,41.0,9.0,8.0,0.0,18.0,1.0,6.0,33.0,13.0,3.0,14.0,77.0,50.0,0.0,12.0,2.0,0.0,2.0,10.0,15.0,20.0,0.0,7.0,24.0,1.0,7.0,1.0,14.0,13.0,0.0,9.0,0.0,1.0,3.0,5.0,10.0,14.0,0.0,11.0,0.0,35.0,0.0,3.0,3.0,3.0,0.0,7.0,3.0,2.0,0.0,1.0,4.0,1.0,1.0,15.0,3.0,23.0,2.0,11.0,39.0,0.0,16.0,3.0,4.0,7.0,2.0,5.0,0.0,36.0,7.0,13.0,1.0,0.0,0.0,5.0,3.0,5.0,4.0,5.0,5.0,7.0
31,216281736.0,0.0,14.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,3.0,0.0,5.0,6.0,5.0,0.0,14.0,0.0,3.0,0.0,15.0,5.0,1.0,0.0,8.0,0.0,2.0,13.0,5.0,3.0,5.0,36.0,13.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,6.0,2.0,2.0,3.0,0.0,6.0,5.0,0.0,8.0,0.0,1.0,1.0,3.0,2.0,6.0,0.0,4.0,0.0,15.0,1.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,8.0,0.0,5.0,1.0,1.0,3.0,3.0,1.0,0.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,1.0,2.0,3.0,1.0
32,220513006.0,1.0,3.0,2.0,0.0,8.0,0.0,5.0,0.0,0.0,2.0,0.0,11.0,15.0,1.0,1.0,0.0,11.0,4.0,0.0,6.0,12.0,0.0,7.0,4.0,0.0,3.0,17.0,5.0,0.0,9.0,3.0,0.0,5.0,21.0,12.0,1.0,2.0,9.0,0.0,9.0,20.0,8.0,0.0,6.0,8.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,5.0,14.0,2.0,1.0,1.0,7.0,7.0,1.0,3.0,0.0,0.0,1.0,7.0,13.0,13.0,1.0,4.0,0.0,9.0,1.0,3.0,3.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,2.0,11.0,0.0,12.0,5.0,7.0,8.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,9.0,4.0,1.0,3.0,10.0,0.0,11.0
33,2223441113.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,0.0,23.0,2.0,0.0,5.0,19.0,4.0,4.0,7.0,0.0,0.0,24.0,5.0,0.0,3.0,0.0,5.0,0.0,13.0,8.0,0.0,3.0,17.0,0.0,9.0,16.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,15.0,5.0,0.0,4.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,11.0,17.0,20.0,0.0,6.0,0.0,16.0,1.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,5.0,6.0,7.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,18.0,1.0,9.0
34,22248435.0,7.0,9.0,6.0,2.0,30.0,5.0,12.0,10.0,2.0,21.0,0.0,72.0,108.0,6.0,8.0,1.0,43.0,16.0,0.0,76.0,57.0,0.0,24.0,27.0,6.0,53.0,206.0,6.0,0.0,41.0,15.0,21.0,13.0,0.0,53.0,2.0,6.0,36.0,0.0,37.0,158.0,48.0,4.0,33.0,87.0,43.0,0.0,1.0,3.0,0.0,9.0,50.0,46.0,4.0,0.0,11.0,61.0,8.0,7.0,2.0,12.0,17.0,3.0,22.0,0.0,1.0,28.0,28.0,45.0,78.0,7.0,20.0,0.0,79.0,6.0,13.0,7.0,19.0,0.0,41.0,28.0,0.0,0.0,1.0,17.0,4.0,9.0,14.0,6.0,68.0,1.0,14.0,142.0,4.0,63.0,17.0,19.0,15.0,5.0,12.0,5.0,56.0,5.0,3.0,1.0,8.0,0.0,30.0,17.0,1.0,13.0,39.0,4.0,27.0
35,223415493.0,1.0,5.0,5.0,0.0,89.0,0.0,8.0,0.0,0.0,5.0,0.0,83.0,30.0,8.0,1.0,0.0,45.0,6.0,0.0,24.0,40.0,0.0,16.0,4.0,1.0,2.0,49.0,47.0,0.0,9.0,5.0,12.0,8.0,53.0,0.0,0.0,7.0,16.0,0.0,16.0,59.0,39.0,1.0,30.0,18.0,14.0,18.0,0.0,2.0,0.0,4.0,4.0,5.0,4.0,0.0,8.0,36.0,7.0,3.0,2.0,11.0,13.0,2.0,10.0,0.0,0.0,18.0,24.0,42.0,46.0,3.0,9.0,0.0,51.0,4.0,4.0,2.0,2.0,0.0,14.0,1.0,0.0,0.0,0.0,16.0,1.0,40.0,0.0,2.0,5.0,1.0,9.0,47.0,0.0,24.0,22.0,18.0,42.0,0.0,1.0,0.0,19.0,2.0,2.0,0.0,2.0,0.0,23.0,12.0,1.0,3.0,21.0,0.0,23.0
36,236906665.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,8.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,2.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0
37,2388956744.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,9.0,2.0,0.0,2.0,6.0,0.0,4.0,1.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,3.0,0.0,4.0,9.0,5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,5.0,8.0,10.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,9.0,8.0,6.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,5.0,1.0,0.0,2.0,10.0,0.0,3.0
38,2426789514.0,1.0,6.0,7.0,0.0,22.0,1.0,4.0,2.0,0.0,8.0,0.0,36.0,32.0,3.0,6.0,0.0,33.0,3.0,1.0,19.0,31.0,0.0,10.0,14.0,0.0,6.0,58.0,8.0,0.0,18.0,8.0,9.0,17.0,36.0,16.0,1.0,3.0,0.0,2.0,15.0,40.0,24.0,1.0,14.0,19.0,24.0,0.0,1.0,3.0,0.0,4.0,8.0,13.0,8.0,0.0,9.0,25.0,5.0,4.0,1.0,16.0,24.0,0.0,21.0,0.0,1.0,3.0,19.0,24.0,42.0,0.0,11.0,0.0,49.0,2.0,8.0,2.0,6.0,0.0,11.0,5.0,0.0,0.0,1.0,7.0,10.0,4.0,15.0,2.0,29.0,0.0,17.0,23.0,2.0,20.0,10.0,10.0,13.0,5.0,3.0,0.0,40.0,7.0,16.0,1.0,1.0,0.0,11.0,9.0,0.0,3.0,29.0,3.0,13.0
39,2439619294.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2470134087.0,0.0,1.0,1.0,0.0,14.0,5.0,6.0,5.0,0.0,3.0,0.0,24.0,35.0,3.0,1.0,0.0,17.0,5.0,0.0,45.0,22.0,0.0,8.0,3.0,2.0,16.0,38.0,6.0,0.0,6.0,2.0,9.0,9.0,37.0,16.0,0.0,4.0,15.0,0.0,0.0,31.0,13.0,0.0,10.0,2.0,12.0,0.0,1.0,3.0,0.0,4.0,8.0,10.0,1.0,0.0,4.0,20.0,7.0,1.0,2.0,5.0,6.0,1.0,5.0,0.0,1.0,4.0,14.0,14.0,22.0,2.0,10.0,0.0,10.0,2.0,7.0,2.0,6.0,0.0,13.0,2.0,0.0,0.0,1.0,8.0,2.0,5.0,5.0,1.0,11.0,0.0,7.0,29.0,1.0,17.0,6.0,8.0,4.0,2.0,2.0,1.0,10.0,3.0,0.0,1.0,4.0,0.0,11.0,4.0,0.0,4.0,14.0,1.0,13.0
41,2553817934.0,4.0,10.0,4.0,9.0,38.0,1.0,16.0,0.0,0.0,14.0,0.0,72.0,74.0,8.0,4.0,0.0,90.0,11.0,0.0,52.0,80.0,0.0,25.0,20.0,3.0,24.0,212.0,18.0,0.0,33.0,13.0,20.0,16.0,158.0,59.0,9.0,9.0,40.0,0.0,31.0,0.0,52.0,2.0,49.0,51.0,38.0,0.0,0.0,1.0,0.0,13.0,17.0,23.0,19.0,0.0,11.0,77.0,10.0,8.0,3.0,16.0,27.0,4.0,15.0,0.0,0.0,18.0,30.0,67.0,127.0,5.0,26.0,0.0,90.0,6.0,18.0,10.0,14.0,0.0,32.0,16.0,0.0,1.0,1.0,26.0,5.0,8.0,8.0,5.0,28.0,1.0,13.0,114.0,0.0,80.0,25.0,19.0,20.0,2.0,9.0,1.0,42.0,3.0,8.0,1.0,17.0,0.0,40.0,15.0,1.0,17.0,69.0,3.0,44.0
42,2585049200.0,1.0,5.0,1.0,2.0,28.0,0.0,5.0,0.0,0.0,8.0,0.0,32.0,31.0,3.0,3.0,0.0,48.0,2.0,0.0,14.0,49.0,0.0,13.0,7.0,0.0,1.0,65.0,17.0,0.0,13.0,5.0,8.0,12.0,48.0,39.0,1.0,5.0,24.0,0.0,13.0,52.0,0.0,1.0,15.0,6.0,9.0,5.0,0.0,1.0,0.0,6.0,12.0,12.0,5.0,0.0,5.0,26.0,7.0,2.0,1.0,11.0,16.0,2.0,8.0,0.0,0.0,6.0,16.0,36.0,48.0,3.0,8.0,0.0,34.0,6.0,6.0,3.0,2.0,0.0,10.0,4.0,0.0,0.0,1.0,7.0,1.0,13.0,4.0,5.0,12.0,0.0,7.0,33.0,0.0,23.0,14.0,13.0,19.0,1.0,2.0,0.0,13.0,3.0,2.0,1.0,2.0,0.0,19.0,3.0,0.0,4.0,30.0,1.0,18.0
