,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116
93,63069724.0,0.0,3.0,3.0,1.0,4.0,71.0,3.0,0.0,2.0,11.0,30.0,0.0,0.0,27.0,98.0,7.0,4.0,1.0,9.0,1.0,18.0,74.0,56.0,1.0,79.0,44.0,7.0,1.0,23.0,88.0,21.0,23.0,0.0,2.0,1.0,1.0,16.0,10.0,0.0,8.0,13.0,0.0,21.0,49.0,46.0,2.0,1.0,55.0,4.0,2.0,10.0,0.0,0.0,1.0,1.0,21.0,8.0,56.0,1.0,23.0,11.0,7.0,23.0,22.0,1.0,18.0,4.0,62.0,4.0,0.0,2.0,4.0,26.0,8.0,14.0,78.0,0.0,4.0,30.0,29.0,53.0,0.0,1.0,71.0,13.0,1.0,56.0,104.0,34.0,0.0,73.0,35.0,0.0,50.0,44.0,29.0,17.0,56.0,55.0,88.0,106.0,40.0,4.0,5.0,11.0,41.0,0.0,0.0,6.0,9.0,29.0,36.0,1.0,36.0,0.0,54.0
94,63789515.0,0.0,4.0,1.0,0.0,1.0,108.0,0.0,0.0,3.0,6.0,8.0,0.0,1.0,25.0,67.0,12.0,0.0,1.0,1.0,3.0,18.0,54.0,34.0,1.0,55.0,30.0,4.0,4.0,23.0,37.0,12.0,18.0,2.0,1.0,2.0,5.0,28.0,17.0,1.0,4.0,14.0,0.0,26.0,40.0,45.0,0.0,0.0,29.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,16.0,5.0,36.0,0.0,39.0,18.0,5.0,28.0,28.0,0.0,8.0,2.0,47.0,0.0,0.0,3.0,3.0,26.0,0.0,11.0,43.0,0.0,4.0,32.0,15.0,37.0,0.0,1.0,36.0,10.0,0.0,40.0,67.0,41.0,0.0,87.0,21.0,50.0,0.0,51.0,34.0,18.0,53.0,43.0,68.0,122.0,14.0,3.0,0.0,7.0,25.0,0.0,0.0,11.0,4.0,16.0,28.0,0.0,37.0,0.0,57.0
95,64694303.0,0.0,0.0,0.0,0.0,2.0,47.0,1.0,0.0,1.0,2.0,11.0,1.0,0.0,19.0,59.0,7.0,0.0,0.0,0.0,0.0,21.0,39.0,24.0,1.0,62.0,39.0,3.0,0.0,22.0,41.0,9.0,14.0,0.0,0.0,0.0,0.0,30.0,6.0,0.0,8.0,12.0,0.0,12.0,37.0,31.0,0.0,0.0,28.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,6.0,40.0,0.0,23.0,12.0,6.0,16.0,25.0,0.0,3.0,1.0,28.0,4.0,0.0,1.0,2.0,26.0,0.0,4.0,37.0,3.0,1.0,44.0,9.0,31.0,0.0,0.0,35.0,6.0,0.0,26.0,57.0,25.0,0.0,57.0,13.0,44.0,51.0,0.0,27.0,13.0,46.0,31.0,53.0,75.0,15.0,1.0,1.0,9.0,29.0,0.0,0.0,8.0,1.0,13.0,19.0,3.0,20.0,0.0,51.0
96,66270410.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,40.0,6.0,0.0,0.0,0.0,0.0,9.0,10.0,14.0,0.0,47.0,13.0,2.0,0.0,9.0,14.0,7.0,8.0,0.0,0.0,0.0,3.0,18.0,13.0,0.0,12.0,7.0,0.0,2.0,9.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,17.0,0.0,9.0,10.0,1.0,8.0,17.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,0.0,18.0,6.0,13.0,0.0,1.0,17.0,4.0,0.0,6.0,31.0,14.0,0.0,53.0,11.0,29.0,34.0,27.0,0.0,4.0,20.0,15.0,23.0,53.0,4.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,9.0,8.0,0.0,9.0,0.0,19.0
97,68431771.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,4.0,31.0,3.0,0.0,0.0,1.0,0.0,20.0,34.0,14.0,1.0,20.0,23.0,1.0,0.0,4.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,6.0,0.0,3.0,21.0,32.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,4.0,23.0,1.0,7.0,1.0,2.0,26.0,28.0,0.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,20.0,0.0,0.0,12.0,6.0,14.0,0.0,0.0,22.0,6.0,0.0,28.0,47.0,25.0,0.0,33.0,5.0,17.0,18.0,13.0,4.0,0.0,25.0,16.0,38.0,51.0,3.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,11.0,0.0,66.0
98,70914180.0,2.0,1.0,0.0,0.0,0.0,97.0,1.0,6.0,9.0,17.0,13.0,5.0,0.0,19.0,94.0,6.0,3.0,2.0,5.0,1.0,45.0,90.0,34.0,1.0,75.0,65.0,4.0,0.0,26.0,33.0,7.0,19.0,1.0,2.0,5.0,0.0,30.0,7.0,1.0,13.0,26.0,0.0,14.0,66.0,38.0,3.0,0.0,45.0,8.0,0.0,3.0,3.0,0.0,0.0,0.0,20.0,6.0,69.0,0.0,28.0,15.0,11.0,31.0,39.0,1.0,32.0,15.0,67.0,3.0,3.0,3.0,4.0,30.0,2.0,27.0,61.0,2.0,7.0,54.0,14.0,39.0,0.0,4.0,88.0,6.0,1.0,62.0,92.0,49.0,0.0,77.0,27.0,56.0,53.0,46.0,20.0,25.0,0.0,34.0,108.0,129.0,25.0,2.0,3.0,6.0,61.0,0.0,0.0,7.0,13.0,20.0,34.0,2.0,29.0,0.0,97.0
99,72161620.0,0.0,3.0,1.0,0.0,0.0,85.0,1.0,1.0,4.0,9.0,21.0,2.0,0.0,26.0,56.0,12.0,1.0,2.0,2.0,2.0,7.0,68.0,54.0,1.0,52.0,34.0,5.0,3.0,14.0,59.0,14.0,17.0,1.0,2.0,2.0,4.0,21.0,10.0,0.0,3.0,10.0,0.0,19.0,54.0,36.0,1.0,1.0,53.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,16.0,9.0,48.0,1.0,19.0,12.0,1.0,21.0,20.0,0.0,9.0,2.0,52.0,2.0,1.0,3.0,3.0,17.0,2.0,9.0,58.0,0.0,4.0,13.0,21.0,29.0,0.0,0.0,50.0,10.0,1.0,54.0,82.0,31.0,0.0,72.0,26.0,55.0,43.0,31.0,15.0,16.0,34.0,0.0,63.0,106.0,18.0,5.0,2.0,9.0,40.0,0.0,0.0,9.0,4.0,33.0,28.0,0.0,40.0,0.0,56.0
100,72315090.0,0.0,10.0,5.0,1.0,1.0,121.0,1.0,0.0,11.0,22.0,25.0,8.0,1.0,33.0,108.0,10.0,1.0,0.0,2.0,8.0,31.0,122.0,55.0,1.0,100.0,71.0,10.0,4.0,27.0,77.0,21.0,20.0,1.0,2.0,5.0,1.0,29.0,12.0,0.0,10.0,16.0,0.0,20.0,78.0,48.0,1.0,1.0,71.0,5.0,2.0,10.0,2.0,0.0,1.0,3.0,23.0,12.0,92.0,1.0,35.0,21.0,11.0,44.0,40.0,0.0,30.0,12.0,87.0,5.0,1.0,3.0,8.0,34.0,4.0,24.0,91.0,0.0,12.0,47.0,23.0,59.0,1.0,0.0,113.0,14.0,0.0,102.0,138.0,53.0,0.0,109.0,32.0,88.0,68.0,53.0,23.0,38.0,108.0,63.0,0.0,153.0,23.0,7.0,2.0,13.0,87.0,0.0,0.0,8.0,9.0,27.0,42.0,0.0,47.0,0.0,93.0
101,72480943.0,0.0,4.0,1.0,2.0,2.0,226.0,1.0,0.0,14.0,26.0,24.0,7.0,0.0,44.0,157.0,18.0,1.0,2.0,4.0,7.0,51.0,171.0,81.0,1.0,135.0,82.0,12.0,2.0,30.0,98.0,30.0,37.0,1.0,2.0,7.0,8.0,58.0,26.0,1.0,14.0,24.0,0.0,31.0,92.0,100.0,2.0,1.0,90.0,3.0,2.0,7.0,2.0,0.0,1.0,1.0,28.0,11.0,125.0,1.0,47.0,28.0,14.0,77.0,71.0,1.0,36.0,8.0,108.0,8.0,1.0,5.0,5.0,57.0,5.0,36.0,101.0,0.0,13.0,57.0,29.0,70.0,1.0,3.0,96.0,13.0,0.0,94.0,207.0,70.0,0.0,192.0,60.0,106.0,122.0,75.0,53.0,51.0,129.0,106.0,153.0,0.0,28.0,7.0,2.0,12.0,66.0,0.0,0.0,14.0,9.0,57.0,62.0,1.0,54.0,0.0,171.0
102,7.361332612487291e+17,1.0,0.0,1.0,0.0,0.0,20.0,1.0,3.0,0.0,2.0,11.0,0.0,0.0,7.0,60.0,2.0,1.0,1.0,4.0,0.0,8.0,27.0,20.0,1.0,17.0,8.0,2.0,0.0,12.0,21.0,3.0,7.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,6.0,8.0,0.0,6.0,15.0,13.0,0.0,0.0,13.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,5.0,19.0,0.0,14.0,4.0,1.0,7.0,8.0,0.0,3.0,8.0,13.0,0.0,0.0,0.0,2.0,9.0,1.0,2.0,19.0,0.0,4.0,18.0,7.0,19.0,0.0,0.0,28.0,4.0,2.0,19.0,37.0,10.0,0.0,23.0,10.0,40.0,14.0,15.0,4.0,3.0,25.0,18.0,23.0,28.0,0.0,2.0,2.0,8.0,14.0,0.0,0.0,7.0,6.0,17.0,9.0,2.0,12.0,0.0,18.0
103,76026916.0,4.0,4.0,2.0,3.0,1.0,4.0,1.0,5.0,7.0,8.0,3.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,1.0,8.0,4.0,0.0,4.0,1.0,1.0,3.0,0.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,4.0,2.0,13.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,4.0,9.0,2.0,1.0,2.0,4.0,0.0,9.0,10.0,4.0,0.0,2.0,1.0,1.0,6.0,0.0,0.0,6.0,2.0,1.0,7.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,0.0,2.0,5.0,7.0,7.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,26.0,2.0,0.0,0.0,2.0,0.0,4.0
104,77187387.0,0.0,4.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,13.0,0.0,10.0,11.0,0.0,3.0,5.0,3.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0
105,772051465.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,10.0,1.0,14.0,4.0,1.0,0.0,6.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,0.0,2.0,13.0,4.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,3.0,7.0,0.0,5.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,16.0,0.0,0.0,6.0,5.0,12.0,0.0,0.0,12.0,1.0,0.0,10.0,17.0,3.0,0.0,10.0,2.0,11.0,7.0,9.0,1.0,2.0,6.0,9.0,13.0,12.0,8.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,4.0,8.0,0.0,7.0,0.0,11.0
106,77435960.0,0.0,1.0,0.0,1.0,1.0,67.0,1.0,0.0,1.0,5.0,17.0,0.0,0.0,13.0,60.0,5.0,0.0,0.0,1.0,0.0,9.0,58.0,36.0,1.0,53.0,35.0,2.0,1.0,17.0,47.0,6.0,11.0,0.0,1.0,0.0,0.0,22.0,1.0,0.0,5.0,10.0,0.0,7.0,56.0,15.0,0.0,0.0,36.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,7.0,44.0,1.0,9.0,8.0,8.0,26.0,13.0,0.0,5.0,0.0,74.0,2.0,0.0,0.0,2.0,22.0,0.0,6.0,57.0,0.0,0.0,30.0,11.0,30.0,0.0,0.0,90.0,10.0,0.0,59.0,85.0,28.0,0.0,73.0,5.0,41.0,25.0,29.0,8.0,28.0,61.0,40.0,87.0,66.0,14.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,9.0,15.0,0.0,28.0,0.0,62.0
107,7.769584515828408e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,79382630.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,80874374.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,8.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,2.0,2.0,0.0,3.0,4.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,0.0,9.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,5.0,3.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,9.0,2.0,0.0,10.0,1.0,6.0,11.0,8.0,2.0,0.0,7.0,9.0,8.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,5.0,0.0,6.0
110,82943260.0,12.0,8.0,5.0,14.0,2.0,6.0,2.0,43.0,12.0,23.0,5.0,9.0,1.0,1.0,2.0,0.0,2.0,5.0,5.0,9.0,7.0,3.0,5.0,0.0,10.0,1.0,0.0,5.0,1.0,3.0,2.0,1.0,3.0,2.0,7.0,0.0,5.0,2.0,1.0,0.0,4.0,34.0,15.0,10.0,1.0,1.0,1.0,2.0,20.0,2.0,0.0,1.0,0.0,1.0,124.0,5.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,14.0,23.0,11.0,11.0,10.0,1.0,9.0,11.0,0.0,28.0,26.0,9.0,2.0,15.0,10.0,2.0,3.0,1.0,0.0,20.0,2.0,9.0,12.0,4.0,4.0,16.0,2.0,8.0,9.0,4.0,1.0,0.0,0.0,13.0,4.0,9.0,9.0,6.0,26.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,5.0
111,84209996.0,0.0,2.0,1.0,1.0,0.0,43.0,1.0,0.0,3.0,7.0,9.0,1.0,0.0,10.0,36.0,5.0,1.0,0.0,2.0,2.0,11.0,48.0,32.0,0.0,25.0,13.0,4.0,1.0,11.0,24.0,8.0,5.0,0.0,2.0,1.0,1.0,5.0,7.0,0.0,4.0,4.0,0.0,6.0,12.0,19.0,1.0,1.0,22.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,6.0,5.0,25.0,1.0,6.0,6.0,2.0,16.0,17.0,0.0,9.0,2.0,21.0,3.0,1.0,2.0,4.0,13.0,1.0,10.0,14.0,0.0,3.0,5.0,6.0,22.0,0.0,0.0,11.0,7.0,0.0,17.0,34.0,13.0,0.0,37.0,15.0,29.0,16.0,13.0,9.0,7.0,20.0,33.0,27.0,57.0,17.0,2.0,0.0,4.0,9.0,0.0,0.0,6.0,4.0,0.0,19.0,0.0,8.0,0.0,34.0
112,85580306.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,2.0,6.0,9.0,0.0,0.0,19.0,47.0,8.0,0.0,0.0,0.0,0.0,14.0,74.0,28.0,0.0,36.0,19.0,9.0,0.0,10.0,29.0,5.0,8.0,0.0,0.0,1.0,0.0,13.0,4.0,0.0,5.0,6.0,0.0,4.0,24.0,20.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,8.0,39.0,0.0,12.0,7.0,3.0,23.0,19.0,0.0,8.0,0.0,33.0,0.0,2.0,0.0,1.0,23.0,1.0,12.0,29.0,0.0,0.0,7.0,7.0,32.0,0.0,0.0,19.0,4.0,0.0,30.0,45.0,22.0,0.0,35.0,12.0,36.0,28.0,19.0,8.0,10.0,34.0,28.0,42.0,62.0,9.0,0.0,1.0,8.0,15.0,0.0,0.0,1.0,1.0,19.0,0.0,1.0,15.0,0.0,42.0
113,92024686.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
114,95133471.0,0.0,2.0,1.0,0.0,1.0,40.0,0.0,0.0,6.0,4.0,13.0,3.0,1.0,16.0,38.0,7.0,0.0,0.0,0.0,1.0,6.0,39.0,23.0,1.0,44.0,22.0,1.0,1.0,12.0,38.0,9.0,14.0,1.0,0.0,4.0,1.0,17.0,6.0,0.0,3.0,6.0,0.0,11.0,33.0,25.0,0.0,0.0,34.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,13.0,8.0,28.0,0.0,12.0,9.0,1.0,9.0,11.0,0.0,5.0,4.0,22.0,2.0,0.0,2.0,2.0,10.0,0.0,7.0,53.0,1.0,4.0,8.0,16.0,20.0,0.0,0.0,30.0,7.0,1.0,35.0,48.0,21.0,0.0,35.0,16.0,36.0,37.0,20.0,9.0,11.0,29.0,40.0,47.0,54.0,12.0,2.0,1.0,7.0,28.0,0.0,0.0,5.0,3.0,8.0,15.0,0.0,0.0,0.0,28.0
115,95623358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,9595722.0,0.0,1.0,1.0,0.0,1.0,383.0,1.0,1.0,5.0,12.0,12.0,4.0,0.0,21.0,89.0,6.0,1.0,4.0,2.0,2.0,58.0,161.0,70.0,1.0,67.0,69.0,10.0,0.0,18.0,42.0,8.0,14.0,0.0,1.0,3.0,1.0,28.0,5.0,0.0,15.0,17.0,0.0,14.0,59.0,83.0,1.0,1.0,35.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,22.0,10.0,90.0,0.0,28.0,14.0,11.0,88.0,72.0,1.0,34.0,3.0,121.0,4.0,0.0,1.0,2.0,46.0,3.0,24.0,43.0,0.0,1.0,41.0,17.0,42.0,0.0,2.0,62.0,8.0,0.0,73.0,158.0,48.0,0.0,94.0,19.0,54.0,57.0,51.0,19.0,66.0,97.0,56.0,93.0,171.0,18.0,4.0,2.0,11.0,62.0,0.0,0.0,6.0,5.0,34.0,42.0,0.0,28.0,0.0,0.0
