,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
36,3757849876.0,18.0,3.0,4.0,9.0,6.0,4.0,2.0,0.0,0.0,1.0,31.0,0.0,22.0,52.0,4.0,0.0,0.0,14.0,1.0,0.0,2.0,1.0,3.0,0.0,38.0,5.0,1.0,21.0,0.0,1.0,6.0,37.0,2.0,3.0,21.0,0.0,8.0,3.0,0.0,10.0,3.0,3.0,0.0,17.0,0.0,50.0,1.0,3.0,0.0,0.0,4.0,8.0,15.0,0.0,0.0,0.0,22.0,1.0,0.0,7.0,23.0,14.0,3.0,48.0,5.0,23.0,1.0,36.0,1.0,1.0,1.0,4.0,7.0,0.0
37,3860286073.0,7.0,2.0,18.0,14.0,11.0,13.0,5.0,1.0,6.0,6.0,17.0,2.0,12.0,19.0,5.0,0.0,0.0,23.0,4.0,4.0,5.0,5.0,2.0,0.0,32.0,5.0,0.0,29.0,0.0,1.0,29.0,36.0,0.0,1.0,17.0,8.0,0.0,9.0,3.0,2.0,5.0,9.0,5.0,22.0,0.0,25.0,4.0,10.0,5.0,0.0,4.0,16.0,16.0,0.0,0.0,0.0,17.0,2.0,0.0,25.0,38.0,7.0,7.0,39.0,16.0,5.0,1.0,7.0,1.0,2.0,1.0,1.0,8.0,1.0
38,4182061094.0,2.0,0.0,13.0,11.0,3.0,18.0,1.0,0.0,3.0,9.0,5.0,1.0,3.0,8.0,4.0,0.0,0.0,30.0,79.0,0.0,1.0,1.0,0.0,0.0,14.0,37.0,0.0,12.0,5.0,0.0,44.0,118.0,0.0,0.0,5.0,3.0,9.0,0.0,10.0,2.0,4.0,4.0,51.0,10.0,0.0,6.0,0.0,5.0,5.0,16.0,1.0,87.0,9.0,43.0,19.0,37.0,16.0,100.0,28.0,85.0,15.0,2.0,14.0,23.0,26.0,18.0,42.0,5.0,28.0,60.0,19.0,0.0,20.0,6.0
39,4424961978.0,0.0,0.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,16.0,15.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,1.0,2.0,0.0,7.0,1.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,16.0,1.0,3.0,0.0,2.0,1.0,2.0,4.0,9.0,6.0,0.0,8.0,6.0,4.0,2.0,3.0,1.0,5.0,7.0,4.0,0.0,8.0,0.0
40,4472557812.0,1.0,9.0,3.0,5.0,2.0,3.0,11.0,0.0,1.0,0.0,12.0,1.0,12.0,62.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,8.0,0.0,19.0,0.0,16.0,8.0,0.0,5.0,2.0,15.0,72.0,1.0,15.0,10.0,2.0,2.0,1.0,0.0,2.0,5.0,0.0,44.0,0.0,18.0,0.0,4.0,4.0,0.0,10.0,2.0,67.0,0.0,0.0,0.0,19.0,0.0,0.0,4.0,15.0,64.0,0.0,18.0,4.0,5.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0
41,45789219.0,2.0,0.0,17.0,3.0,11.0,14.0,15.0,4.0,6.0,9.0,10.0,1.0,8.0,12.0,2.0,0.0,0.0,58.0,3.0,5.0,13.0,5.0,1.0,0.0,36.0,2.0,0.0,31.0,0.0,0.0,15.0,12.0,1.0,2.0,8.0,3.0,5.0,4.0,2.0,2.0,0.0,5.0,3.0,8.0,0.0,17.0,3.0,6.0,8.0,0.0,0.0,5.0,8.0,0.0,1.0,0.0,20.0,0.0,0.0,11.0,56.0,3.0,3.0,101.0,6.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0
42,47652385.0,4.0,2.0,3.0,5.0,2.0,5.0,2.0,1.0,3.0,0.0,6.0,3.0,7.0,11.0,2.0,0.0,0.0,9.0,0.0,7.0,2.0,3.0,0.0,0.0,15.0,1.0,0.0,10.0,0.0,1.0,4.0,17.0,2.0,3.0,10.0,3.0,9.0,4.0,0.0,5.0,5.0,0.0,1.0,7.0,0.0,8.0,0.0,7.0,5.0,0.0,2.0,5.0,15.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,21.0,6.0,0.0,20.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0
43,481740432.0,1.0,0.0,6.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,12.0,37.0,0.0,1.0,0.0,1.0,0.0,4.0,20.0,0.0,5.0,1.0,0.0,24.0,40.0,0.0,0.0,1.0,0.0,5.0,51.0,7.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,9.0,0.0,44.0,4.0,15.0,13.0,20.0,2.0,47.0,17.0,49.0,9.0,0.0,14.0,8.0,19.0,5.0,22.0,1.0,12.0,34.0,11.0,0.0,12.0,5.0
44,4915917830.0,4.0,34.0,23.0,17.0,13.0,21.0,16.0,1.0,4.0,9.0,29.0,2.0,18.0,71.0,13.0,0.0,0.0,39.0,3.0,1.0,11.0,4.0,6.0,0.0,48.0,4.0,7.0,37.0,0.0,13.0,21.0,40.0,42.0,4.0,26.0,17.0,22.0,10.0,1.0,44.0,8.0,7.0,2.0,0.0,3.0,28.0,3.0,7.0,6.0,0.0,14.0,19.0,94.0,0.0,0.0,0.0,50.0,0.0,0.0,23.0,49.0,31.0,4.0,54.0,14.0,9.0,1.0,10.0,4.0,4.0,1.0,16.0,11.0,1.0
45,52341168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,536542792.0,18.0,4.0,19.0,20.0,18.0,15.0,13.0,0.0,2.0,13.0,58.0,5.0,43.0,124.0,8.0,0.0,0.0,60.0,3.0,1.0,5.0,8.0,5.0,0.0,88.0,5.0,2.0,69.0,1.0,3.0,20.0,76.0,5.0,6.0,50.0,50.0,25.0,6.0,2.0,18.0,17.0,8.0,3.0,28.0,0.0,0.0,7.0,16.0,2.0,0.0,8.0,13.0,37.0,0.0,0.0,0.0,67.0,1.0,0.0,20.0,89.0,25.0,4.0,118.0,21.0,41.0,1.0,21.0,2.0,3.0,1.0,6.0,12.0,1.0
47,555742986.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,2.0,10.0,2.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,1.0,8.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
48,69081654.0,7.0,2.0,6.0,7.0,5.0,4.0,2.0,1.0,8.0,1.0,6.0,3.0,11.0,13.0,2.0,0.0,0.0,12.0,0.0,1.0,2.0,2.0,1.0,0.0,26.0,0.0,0.0,16.0,0.0,1.0,6.0,14.0,0.0,2.0,16.0,3.0,10.0,5.0,0.0,4.0,6.0,7.0,1.0,7.0,0.0,16.0,0.0,0.0,6.0,0.0,2.0,3.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,5.0,20.0,7.0,0.0,35.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,4.0,4.0,1.0
49,74643756.0,1.0,0.0,19.0,2.0,6.0,14.0,18.0,1.0,11.0,1.0,3.0,5.0,1.0,7.0,4.0,0.0,0.0,39.0,4.0,6.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,16.0,0.0,0.0,10.0,15.0,1.0,0.0,2.0,0.0,5.0,5.0,6.0,4.0,8.0,5.0,3.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,0.0,8.0,2.0,2.0,6.0,35.0,1.0,0.0,27.0,9.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0
50,7.793238730829005e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,5.0,8.0,0.0,16.0,8.0,14.0,0.0,0.0,2.0,0.0,3.0,0.0,15.0,0.0,3.0,22.0,5.0,0.0,4.0,4.0
51,7.828272024841175e+17,0.0,6.0,3.0,5.0,1.0,3.0,5.0,0.0,0.0,0.0,7.0,1.0,4.0,11.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,8.0,2.0,2.0,5.0,0.0,4.0,3.0,5.0,6.0,0.0,7.0,4.0,4.0,1.0,0.0,10.0,0.0,2.0,0.0,14.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,9.0,10.0,1.0,9.0,4.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0
52,8.292987117841981e+17,4.0,1.0,19.0,10.0,18.0,22.0,3.0,0.0,2.0,9.0,17.0,4.0,8.0,14.0,9.0,0.0,0.0,46.0,84.0,2.0,3.0,0.0,1.0,0.0,18.0,33.0,0.0,23.0,5.0,0.0,79.0,126.0,3.0,2.0,8.0,8.0,16.0,87.0,16.0,2.0,5.0,5.0,44.0,19.0,0.0,13.0,1.0,3.0,9.0,18.0,3.0,0.0,17.0,27.0,16.0,20.0,19.0,68.0,20.0,96.0,33.0,4.0,19.0,26.0,32.0,16.0,44.0,10.0,73.0,44.0,16.0,0.0,32.0,6.0
53,8.301290840679383e+17,3.0,28.0,20.0,7.0,11.0,10.0,18.0,0.0,8.0,5.0,28.0,8.0,14.0,74.0,7.0,0.0,0.0,33.0,3.0,7.0,5.0,0.0,8.0,0.0,42.0,1.0,14.0,28.0,0.0,11.0,21.0,45.0,49.0,3.0,27.0,15.0,16.0,9.0,1.0,67.0,8.0,15.0,4.0,94.0,1.0,37.0,3.0,11.0,9.0,0.0,13.0,17.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,8.0,56.0,44.0,1.0,50.0,5.0,13.0,2.0,5.0,4.0,0.0,0.0,20.0,5.0,0.0
54,8.304446561356431e+17,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,1.0,0.0,0.0,9.0,42.0,0.0,0.0,1.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,27.0,0.0,0.0,8.0,11.0,0.0,39.0,10.0,25.0,1.0,0.0,5.0,1.0,12.0,2.0,24.0,0.0,13.0,19.0,4.0,0.0,9.0,2.0
55,8.31082792054186e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,8.0,0.0,14.0,0.0,30.0,5.0,27.0,0.0,0.0,3.0,0.0,10.0,0.0,7.0,0.0,1.0,8.0,2.0,0.0,4.0,1.0
56,8.350720108079923e+17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,11.0,14.0,0.0,0.0,70.0,10.0,27.0,0.0,0.0,8.0,0.0,15.0,3.0,15.0,0.0,3.0,26.0,8.0,0.0,8.0,9.0
57,83660300.0,10.0,5.0,29.0,25.0,17.0,66.0,21.0,0.0,5.0,16.0,77.0,5.0,35.0,105.0,36.0,0.0,0.0,61.0,1.0,0.0,5.0,8.0,11.0,0.0,78.0,8.0,3.0,65.0,0.0,4.0,39.0,82.0,9.0,4.0,40.0,22.0,17.0,16.0,1.0,19.0,20.0,8.0,2.0,50.0,1.0,67.0,6.0,17.0,8.0,0.0,8.0,19.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,99.0,24.0,5.0,125.0,22.0,26.0,0.0,18.0,0.0,4.0,2.0,8.0,9.0,1.0
58,8.712796959915213e+17,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0.0,2.0,17.0,0.0,20.0,57.0,0.0,0.0,0.0,1.0,2.0,100.0,2.0,0.0,0.0,0.0,47.0,0.0,0.0,1.0,0.0,0.0,2.0,16.0,0.0,68.0,1.0,39.0,30.0,70.0,1.0,0.0,26.0,150.0,2.0,0.0,10.0,1.0,34.0,38.0,41.0,0.0,16.0,57.0,16.0,0.0,11.0,13.0
59,8.714028612378583e+17,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,20.0,0.0,10.0,5.0,10.0,1.0,26.0,0.0,25.0,1.0,0.0,3.0,0.0,7.0,13.0,10.0,2.0,8.0,20.0,6.0,0.0,8.0,6.0
60,8.760451615658967e+17,5.0,1.0,21.0,17.0,11.0,31.0,8.0,1.0,6.0,8.0,19.0,5.0,9.0,18.0,19.0,0.0,0.0,49.0,66.0,4.0,6.0,5.0,2.0,0.0,34.0,54.0,0.0,28.0,5.0,1.0,99.0,134.0,1.0,0.0,17.0,7.0,25.0,85.0,9.0,4.0,11.0,6.0,49.0,23.0,1.0,20.0,3.0,5.0,6.0,14.0,4.0,96.0,8.0,25.0,27.0,27.0,40.0,150.0,25.0,0.0,39.0,5.0,26.0,51.0,53.0,46.0,31.0,13.0,25.0,49.0,17.0,3.0,22.0,8.0
61,88444985.0,14.0,5.0,42.0,25.0,42.0,42.0,54.0,11.0,71.0,19.0,59.0,13.0,45.0,160.0,9.0,0.0,0.0,173.0,8.0,22.0,19.0,11.0,8.0,0.0,175.0,5.0,1.0,133.0,0.0,3.0,37.0,98.0,7.0,6.0,67.0,23.0,38.0,15.0,6.0,15.0,56.0,21.0,9.0,49.0,1.0,89.0,6.0,20.0,35.0,0.0,9.0,33.0,56.0,1.0,0.0,0.0,99.0,2.0,1.0,39.0,0.0,18.0,4.0,233.0,38.0,37.0,1.0,8.0,6.0,4.0,2.0,7.0,9.0,1.0
62,8.848326961276723e+17,3.0,6.0,2.0,7.0,5.0,4.0,11.0,0.0,0.0,1.0,14.0,1.0,18.0,52.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,4.0,0.0,28.0,1.0,11.0,17.0,0.0,4.0,3.0,22.0,38.0,2.0,19.0,14.0,7.0,2.0,0.0,64.0,3.0,6.0,0.0,31.0,0.0,25.0,0.0,7.0,1.0,0.0,10.0,4.0,44.0,0.0,0.0,0.0,24.0,0.0,0.0,5.0,18.0,0.0,1.0,22.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,7.0,2.0,1.0
63,8.919914439040983e+17,0.0,0.0,6.0,3.0,3.0,5.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,4.0,0.0,0.0,8.0,24.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,0.0,5.0,1.0,0.0,24.0,25.0,0.0,0.0,4.0,3.0,7.0,14.0,8.0,0.0,3.0,0.0,14.0,4.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,19.0,1.0,5.0,3.0,8.0,5.0,10.0,3.0,26.0,4.0,1.0,0.0,6.0,14.0,10.0,7.0,4.0,7.0,17.0,10.0,1.0,13.0,1.0
64,89884883.0,26.0,4.0,44.0,30.0,33.0,49.0,70.0,3.0,20.0,22.0,71.0,14.0,41.0,189.0,24.0,0.0,0.0,171.0,6.0,10.0,24.0,17.0,7.0,0.0,191.0,11.0,2.0,136.0,1.0,3.0,52.0,101.0,7.0,3.0,63.0,48.0,39.0,23.0,6.0,18.0,101.0,20.0,8.0,54.0,1.0,118.0,8.0,35.0,27.0,0.0,9.0,26.0,50.0,1.0,0.0,0.0,125.0,1.0,0.0,51.0,233.0,22.0,6.0,0.0,39.0,69.0,1.0,26.0,3.0,7.0,2.0,10.0,15.0,1.0
65,9.033301991392625e+17,5.0,2.0,18.0,12.0,10.0,22.0,9.0,0.0,4.0,3.0,13.0,4.0,7.0,20.0,6.0,0.0,0.0,27.0,27.0,2.0,4.0,4.0,2.0,0.0,35.0,19.0,0.0,25.0,0.0,1.0,27.0,44.0,0.0,1.0,13.0,5.0,16.0,26.0,4.0,4.0,6.0,3.0,19.0,14.0,1.0,21.0,1.0,5.0,9.0,3.0,4.0,32.0,5.0,12.0,10.0,15.0,22.0,34.0,7.0,53.0,38.0,5.0,14.0,39.0,0.0,6.0,13.0,8.0,11.0,15.0,7.0,2.0,14.0,4.0
66,9.116335599992218e+17,15.0,1.0,7.0,8.0,5.0,14.0,6.0,0.0,1.0,22.0,18.0,2.0,12.0,46.0,26.0,0.0,0.0,49.0,16.0,0.0,3.0,3.0,1.0,0.0,42.0,6.0,0.0,28.0,78.0,0.0,111.0,62.0,0.0,2.0,17.0,23.0,5.0,18.0,2.0,5.0,25.0,1.0,5.0,9.0,2.0,41.0,3.0,3.0,3.0,0.0,0.0,16.0,13.0,2.0,0.0,3.0,26.0,38.0,13.0,46.0,37.0,6.0,10.0,69.0,6.0,0.0,2.0,28.0,27.0,36.0,5.0,6.0,5.0,3.0
67,9.209072540769157e+17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.0,0.0,11.0,41.0,0.0,1.0,1.0,1.0,1.0,42.0,3.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,0.0,1.0,1.0,15.0,0.0,44.0,2.0,24.0,7.0,15.0,0.0,41.0,10.0,31.0,1.0,0.0,7.0,1.0,13.0,2.0,0.0,1.0,13.0,28.0,8.0,0.0,10.0,4.0
68,9.229122393124495e+17,11.0,1.0,4.0,4.0,5.0,13.0,3.0,0.0,0.0,4.0,21.0,0.0,6.0,29.0,12.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,1.0,0.0,28.0,5.0,0.0,14.0,0.0,1.0,17.0,28.0,1.0,1.0,10.0,36.0,7.0,5.0,1.0,3.0,1.0,3.0,1.0,10.0,0.0,21.0,1.0,2.0,1.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,18.0,0.0,2.0,13.0,8.0,6.0,4.0,26.0,8.0,28.0,1.0,0.0,2.0,4.0,5.0,12.0,9.0,1.0
69,9.34737940827091e+17,0.0,0.0,3.0,1.0,1.0,6.0,4.0,0.0,1.0,5.0,1.0,0.0,1.0,3.0,4.0,0.0,0.0,34.0,40.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,2.0,10.0,0.0,41.0,48.0,0.0,0.0,0.0,1.0,1.0,28.0,5.0,0.0,0.0,0.0,12.0,4.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,73.0,4.0,13.0,1.0,3.0,0.0,16.0,8.0,25.0,6.0,0.0,7.0,3.0,11.0,27.0,13.0,2.0,0.0,15.0,8.0,0.0,11.0,2.0
70,9.419731493142938e+17,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,40.0,0.0,1.0,0.0,0.0,0.0,6.0,25.0,0.0,3.0,6.0,0.0,28.0,52.0,0.0,0.0,1.0,1.0,2.0,60.0,7.0,0.0,1.0,0.0,34.0,4.0,0.0,3.0,0.0,0.0,0.0,22.0,1.0,44.0,0.0,19.0,8.0,26.0,4.0,57.0,20.0,49.0,4.0,0.0,17.0,7.0,15.0,36.0,28.0,4.0,15.0,0.0,20.0,0.0,16.0,6.0
71,9.431268135003095e+17,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,1.0,0.0,12.0,20.0,0.0,0.0,1.0,1.0,1.0,19.0,4.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,16.0,0.0,4.0,2.0,8.0,2.0,16.0,6.0,17.0,2.0,0.0,10.0,2.0,7.0,5.0,8.0,5.0,8.0,20.0,0.0,0.0,8.0,6.0
72,9.449526900433388e+17,1.0,12.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,4.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,17.0,0.0,2.0,6.0,0.0,6.0,1.0,6.0,6.0,0.0,5.0,4.0,1.0,0.0,0.0,10.0,0.0,2.0,0.0,16.0,0.0,6.0,0.0,4.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,7.0,7.0,1.0,10.0,2.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
73,9.532587121725194e+17,4.0,1.0,8.0,3.0,3.0,5.0,1.0,0.0,1.0,7.0,10.0,1.0,6.0,10.0,2.0,0.0,0.0,13.0,16.0,0.0,2.0,1.0,1.0,0.0,12.0,12.0,0.0,11.0,1.0,0.0,27.0,34.0,0.0,1.0,5.0,7.0,8.0,20.0,8.0,0.0,5.0,1.0,12.0,11.0,0.0,12.0,2.0,4.0,2.0,4.0,1.0,32.0,5.0,9.0,4.0,8.0,9.0,11.0,8.0,22.0,9.0,2.0,13.0,15.0,14.0,5.0,10.0,9.0,11.0,16.0,8.0,0.0,0.0,9.0
74,9.539983387596964e+17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,6.0,0.0,2.0,1.0,9.0,1.0,13.0,6.0,8.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,6.0,6.0,0.0,9.0,0.0
