,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
40,164666306.0,0.0,3.0,0.0,0.0,37.0,0.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,8.0,1.0,2.0,11.0,32.0,4.0,0.0,0.0,15.0,2.0,8.0,3.0,19.0,1.0,1.0,8.0,8.0,6.0,1.0,11.0,0.0,0.0,31.0,36.0,0.0,0.0,0.0,3.0,6.0,0.0,6.0,1.0,7.0,19.0,8.0,21.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,27.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,27.0,16.0,2.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,8.0,41.0,5.0,0.0,2.0,13.0,0.0,4.0,1.0,6.0,24.0,10.0,0.0,10.0,0.0,12.0,20.0,1.0,13.0,0.0,0.0,2.0,0.0,1.0,38.0,0.0,1.0,2.0,18.0,0.0,3.0,11.0,16.0,33.0,12.0,0.0,8.0,5.0,23.0,23.0,3.0,0.0,22.0,3.0,5.0,12.0,2.0,12.0,33.0,14.0,13.0,27.0,18.0,12.0,7.0,0.0,0.0,6.0,26.0,1.0,0.0,0.0,6.0,0.0,11.0,11.0,10.0,22.0,12.0,16.0,0.0
41,16470319.0,1.0,1.0,0.0,1.0,10.0,1.0,1.0,0.0,7.0,0.0,0.0,12.0,0.0,9.0,0.0,1.0,15.0,22.0,1.0,1.0,0.0,10.0,5.0,5.0,1.0,11.0,0.0,1.0,3.0,4.0,4.0,0.0,5.0,0.0,0.0,16.0,37.0,3.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,7.0,9.0,3.0,4.0,1.0,1.0,3.0,9.0,0.0,0.0,0.0,32.0,5.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,15.0,11.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,39.0,2.0,0.0,0.0,8.0,0.0,9.0,2.0,6.0,18.0,3.0,0.0,2.0,0.0,6.0,12.0,3.0,4.0,1.0,0.0,2.0,1.0,1.0,19.0,1.0,0.0,3.0,4.0,2.0,2.0,10.0,9.0,23.0,9.0,0.0,4.0,19.0,21.0,12.0,3.0,0.0,9.0,4.0,5.0,7.0,1.0,15.0,11.0,14.0,7.0,21.0,10.0,3.0,1.0,0.0,1.0,1.0,10.0,1.0,1.0,0.0,2.0,0.0,16.0,8.0,5.0,19.0,4.0,5.0,0.0
42,16542463.0,0.0,4.0,0.0,0.0,27.0,0.0,0.0,0.0,9.0,1.0,0.0,11.0,1.0,6.0,0.0,5.0,13.0,25.0,4.0,0.0,1.0,11.0,7.0,3.0,3.0,24.0,0.0,1.0,16.0,3.0,7.0,1.0,11.0,1.0,0.0,22.0,29.0,0.0,1.0,6.0,5.0,0.0,0.0,2.0,1.0,4.0,19.0,8.0,14.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,28.0,16.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,6.0,35.0,3.0,0.0,0.0,6.0,2.0,5.0,1.0,10.0,12.0,5.0,1.0,7.0,0.0,9.0,19.0,0.0,8.0,0.0,0.0,4.0,0.0,1.0,36.0,2.0,1.0,1.0,6.0,0.0,2.0,9.0,11.0,34.0,11.0,0.0,9.0,6.0,23.0,18.0,2.0,0.0,14.0,1.0,9.0,4.0,1.0,8.0,19.0,17.0,12.0,20.0,18.0,7.0,5.0,1.0,1.0,2.0,24.0,0.0,1.0,0.0,1.0,0.0,10.0,5.0,8.0,18.0,6.0,11.0,0.0
43,169085447.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,3.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,3.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,3.0,0.0,1.0,1.0,2.0,4.0,2.0,0.0,2.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
44,169344983.0,1.0,3.0,0.0,1.0,11.0,2.0,1.0,1.0,5.0,0.0,0.0,4.0,1.0,5.0,0.0,1.0,5.0,10.0,3.0,1.0,1.0,5.0,2.0,5.0,2.0,8.0,0.0,1.0,6.0,3.0,1.0,0.0,4.0,0.0,0.0,8.0,11.0,2.0,2.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,9.0,3.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,9.0,2.0,0.0,0.0,6.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,5.0,0.0,3.0,3.0,1.0,10.0,1.0,0.0,2.0,1.0,2.0,14.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,6.0,11.0,4.0,0.0,3.0,0.0,7.0,8.0,2.0,0.0,15.0,3.0,4.0,4.0,2.0,3.0,10.0,5.0,6.0,8.0,9.0,3.0,3.0,1.0,3.0,2.0,11.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,8.0,2.0,4.0,0.0
45,16947322.0,1.0,0.0,15.0,0.0,2.0,4.0,2.0,0.0,4.0,2.0,2.0,1.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,13.0,7.0,2.0,1.0,0.0,2.0,4.0,29.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,7.0,0.0,12.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,17.0,1.0,7.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,14.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,7.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,146.0,10.0,1.0,1.0,0.0,0.0,19.0,7.0,4.0,11.0,38.0,2.0,4.0,5.0,6.0,7.0,1.0,0.0,5.0,0.0,5.0,1.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,16.0,2.0,1.0,2.0,1.0,5.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
46,173424834.0,0.0,2.0,1.0,0.0,13.0,1.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,6.0,0.0,2.0,13.0,27.0,1.0,2.0,0.0,3.0,4.0,5.0,1.0,13.0,2.0,1.0,8.0,3.0,3.0,1.0,8.0,0.0,0.0,20.0,25.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,11.0,4.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,36.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,36.0,5.0,0.0,3.0,5.0,2.0,7.0,1.0,6.0,16.0,2.0,5.0,5.0,0.0,3.0,11.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,1.0,2.0,17.0,0.0,1.0,8.0,18.0,18.0,9.0,0.0,5.0,13.0,17.0,15.0,1.0,0.0,9.0,3.0,2.0,7.0,1.0,15.0,31.0,9.0,10.0,20.0,14.0,6.0,2.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,14.0,4.0,6.0,27.0,6.0,4.0,0.0
47,173816060.0,1.0,5.0,0.0,1.0,62.0,1.0,1.0,0.0,29.0,0.0,0.0,32.0,0.0,17.0,0.0,3.0,22.0,51.0,12.0,1.0,0.0,24.0,6.0,7.0,5.0,32.0,0.0,0.0,23.0,18.0,13.0,1.0,16.0,0.0,0.0,61.0,66.0,2.0,1.0,19.0,9.0,19.0,0.0,6.0,0.0,11.0,0.0,14.0,29.0,1.0,1.0,1.0,22.0,0.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,12.0,3.0,1.0,1.0,74.0,29.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,82.0,7.0,0.0,1.0,31.0,0.0,12.0,1.0,20.0,26.0,8.0,0.0,14.0,0.0,17.0,47.0,1.0,26.0,1.0,0.0,5.0,1.0,1.0,82.0,0.0,0.0,0.0,19.0,1.0,3.0,13.0,32.0,63.0,32.0,0.0,19.0,10.0,39.0,73.0,7.0,0.0,43.0,3.0,10.0,17.0,1.0,10.0,38.0,51.0,31.0,55.0,39.0,13.0,10.0,0.0,1.0,8.0,54.0,1.0,1.0,0.0,7.0,0.0,17.0,14.0,21.0,44.0,24.0,31.0,0.0
48,1799044873.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0,0.0,17.0,0.0,8.0,0.0,2.0,10.0,21.0,5.0,0.0,0.0,9.0,4.0,3.0,2.0,16.0,0.0,0.0,12.0,6.0,6.0,1.0,7.0,0.0,0.0,17.0,22.0,0.0,0.0,8.0,3.0,8.0,0.0,2.0,0.0,4.0,14.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,17.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,5.0,0.0,0.0,9.0,0.0,7.0,0.0,3.0,15.0,3.0,0.0,6.0,0.0,7.0,17.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,13.0,21.0,11.0,0.0,7.0,9.0,16.0,12.0,3.0,0.0,9.0,0.0,4.0,5.0,0.0,6.0,14.0,17.0,12.0,18.0,13.0,5.0,4.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,8.0,14.0,11.0,7.0,0.0
49,183437799.0,0.0,3.0,0.0,0.0,65.0,2.0,0.0,0.0,15.0,0.0,0.0,14.0,0.0,6.0,0.0,5.0,20.0,46.0,7.0,0.0,0.0,11.0,2.0,14.0,2.0,23.0,0.0,2.0,15.0,10.0,5.0,0.0,17.0,0.0,0.0,47.0,56.0,2.0,3.0,21.0,4.0,14.0,5.0,6.0,0.0,9.0,29.0,6.0,0.0,2.0,0.0,4.0,14.0,0.0,0.0,0.0,36.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,54.0,12.0,2.0,0.0,1.0,5.0,7.0,0.0,0.0,1.0,15.0,93.0,6.0,0.0,0.0,12.0,0.0,2.0,2.0,16.0,32.0,14.0,1.0,9.0,0.0,22.0,41.0,6.0,18.0,0.0,1.0,10.0,1.0,4.0,60.0,1.0,2.0,6.0,35.0,3.0,5.0,11.0,12.0,44.0,15.0,0.0,11.0,7.0,37.0,31.0,1.0,0.0,53.0,1.0,12.0,8.0,0.0,24.0,54.0,24.0,9.0,35.0,14.0,7.0,3.0,0.0,2.0,3.0,27.0,0.0,1.0,0.0,8.0,0.0,12.0,14.0,16.0,38.0,9.0,16.0,0.0
50,1883645040.0,1.0,1.0,9.0,1.0,2.0,6.0,12.0,0.0,3.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,4.0,0.0,3.0,1.0,4.0,6.0,5.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,3.0,3.0,1.0,9.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,2.0,13.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,34.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,2.0,0.0,3.0,6.0,0.0,22.0,2.0,0.0,2.0,14.0,2.0,0.0,2.0,3.0,30.0,7.0,1.0,1.0,4.0,1.0,14.0,6.0,5.0,5.0,37.0,2.0,3.0,4.0,2.0,5.0,3.0,2.0,2.0,0.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,2.0,3.0,21.0,0.0,3.0,4.0,3.0,6.0,8.0,2.0,1.0,0.0,4.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
51,188951688.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
52,19662889.0,1.0,2.0,13.0,1.0,4.0,14.0,8.0,0.0,16.0,3.0,1.0,3.0,1.0,5.0,6.0,1.0,14.0,2.0,2.0,1.0,5.0,20.0,2.0,5.0,2.0,32.0,4.0,59.0,14.0,0.0,4.0,0.0,3.0,8.0,2.0,14.0,11.0,2.0,28.0,1.0,3.0,1.0,8.0,3.0,17.0,2.0,1.0,0.0,4.0,13.0,3.0,0.0,9.0,10.0,3.0,0.0,17.0,4.0,0.0,0.0,5.0,80.0,0.0,1.0,1.0,83.0,7.0,8.0,3.0,0.0,113.0,1.0,1.0,2.0,5.0,1.0,35.0,1.0,6.0,0.0,2.0,16.0,1.0,23.0,0.0,0.0,2.0,8.0,5.0,0.0,2.0,5.0,104.0,60.0,5.0,1.0,7.0,2.0,61.0,13.0,19.0,16.0,71.0,9.0,10.0,14.0,22.0,17.0,4.0,5.0,2.0,0.0,8.0,13.0,7.0,2.0,3.0,2.0,7.0,3.0,6.0,23.0,0.0,8.0,11.0,7.0,23.0,30.0,0.0,5.0,0.0,23.0,0.0,3.0,5.0,12.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,1.0,0.0
53,19685758.0,0.0,7.0,0.0,0.0,40.0,0.0,0.0,0.0,32.0,0.0,0.0,22.0,0.0,9.0,2.0,4.0,55.0,41.0,4.0,0.0,2.0,22.0,10.0,19.0,7.0,108.0,0.0,5.0,28.0,13.0,16.0,1.0,65.0,0.0,0.0,43.0,66.0,6.0,1.0,6.0,9.0,14.0,0.0,3.0,1.0,6.0,22.0,9.0,14.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,58.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,63.0,33.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,2.0,6.0,110.0,6.0,2.0,0.0,12.0,0.0,7.0,0.0,11.0,43.0,5.0,0.0,29.0,0.0,19.0,18.0,9.0,62.0,2.0,0.0,5.0,0.0,8.0,110.0,2.0,1.0,6.0,7.0,2.0,6.0,26.0,39.0,78.0,32.0,1.0,25.0,18.0,39.0,37.0,4.0,1.0,24.0,1.0,23.0,17.0,1.0,10.0,49.0,38.0,24.0,68.0,86.0,15.0,4.0,0.0,0.0,6.0,83.0,0.0,4.0,0.0,2.0,0.0,18.0,19.0,21.0,49.0,10.0,23.0,0.0
54,217868517.0,0.0,0.0,10.0,0.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,2.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,6.0,1.0,0.0,0.0,0.0,9.0,6.0,3.0,4.0,12.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,218192899.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2203756369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
57,22256003.0,1.0,8.0,0.0,1.0,89.0,3.0,2.0,0.0,42.0,2.0,0.0,37.0,4.0,22.0,17.0,14.0,84.0,117.0,9.0,4.0,2.0,40.0,25.0,63.0,9.0,97.0,16.0,13.0,35.0,18.0,26.0,2.0,90.0,1.0,3.0,93.0,201.0,6.0,10.0,27.0,32.0,17.0,0.0,6.0,7.0,36.0,38.0,14.0,36.0,1.0,1.0,17.0,58.0,2.0,1.0,1.0,0.0,21.0,0.0,0.0,1.0,25.0,2.0,1.0,1.0,129.0,73.0,9.0,1.0,9.0,9.0,1.0,1.0,2.0,1.0,16.0,317.0,11.0,6.0,5.0,34.0,14.0,23.0,30.0,43.0,90.0,20.0,79.0,32.0,2.0,72.0,54.0,24.0,65.0,6.0,1.0,10.0,2.0,20.0,254.0,11.0,10.0,37.0,68.0,7.0,11.0,69.0,117.0,138.0,49.0,1.0,41.0,70.0,82.0,76.0,10.0,2.0,65.0,11.0,61.0,50.0,12.0,72.0,147.0,51.0,45.0,111.0,95.0,31.0,16.0,1.0,4.0,13.0,135.0,1.0,9.0,0.0,8.0,0.0,47.0,28.0,44.0,165.0,20.0,30.0,0.0
58,223721302.0,2.0,7.0,2.0,1.0,22.0,1.0,2.0,0.0,11.0,0.0,0.0,9.0,8.0,6.0,1.0,2.0,13.0,18.0,3.0,1.0,2.0,11.0,5.0,5.0,3.0,12.0,3.0,2.0,9.0,9.0,3.0,1.0,9.0,0.0,1.0,18.0,21.0,2.0,3.0,6.0,5.0,4.0,0.0,4.0,3.0,4.0,12.0,6.0,7.0,3.0,1.0,4.0,7.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,1.0,16.0,7.0,2.0,1.0,2.0,7.0,2.0,1.0,1.0,2.0,7.0,32.0,3.0,1.0,1.0,17.0,9.0,4.0,36.0,27.0,10.0,4.0,9.0,4.0,1.0,9.0,16.0,21.0,14.0,2.0,0.0,3.0,1.0,5.0,23.0,11.0,1.0,9.0,13.0,2.0,3.0,7.0,15.0,17.0,10.0,0.0,5.0,6.0,13.0,14.0,5.0,1.0,12.0,1.0,6.0,9.0,10.0,8.0,18.0,10.0,6.0,16.0,21.0,8.0,9.0,1.0,4.0,2.0,18.0,1.0,5.0,0.0,2.0,0.0,5.0,4.0,6.0,13.0,6.0,5.0,0.0
59,2261276785.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2263781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
