,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146
61,22893133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,23016462.0,1.0,6.0,17.0,1.0,13.0,17.0,6.0,1.0,10.0,4.0,0.0,7.0,1.0,6.0,9.0,3.0,10.0,8.0,7.0,1.0,4.0,24.0,3.0,5.0,4.0,20.0,14.0,18.0,15.0,6.0,4.0,1.0,14.0,1.0,2.0,21.0,21.0,3.0,7.0,5.0,4.0,3.0,1.0,5.0,10.0,5.0,12.0,2.0,3.0,20.0,13.0,80.0,10.0,6.0,2.0,4.0,25.0,13.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,79.0,14.0,6.0,2.0,1.0,50.0,1.0,1.0,3.0,2.0,3.0,63.0,4.0,7.0,1.0,14.0,24.0,7.0,42.0,9.0,5.0,2.0,8.0,9.0,0.0,8.0,11.0,162.0,40.0,4.0,3.0,12.0,2.0,41.0,34.0,20.0,12.0,89.0,10.0,9.0,6.0,14.0,22.0,13.0,11.0,1.0,3.0,12.0,21.0,26.0,4.0,3.0,12.0,3.0,7.0,9.0,42.0,1.0,12.0,19.0,14.0,20.0,29.0,6.0,8.0,0.0,13.0,2.0,13.0,18.0,21.0,0.0,3.0,0.0,9.0,6.0,4.0,16.0,4.0,9.0,0.0
63,231584136.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,15.0,0.0,2.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,1.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,50.0,0.0,0.0,0.0
64,237598493.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,5.0,3.0,4.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
65,239262644.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
66,23991729.0,3.0,11.0,15.0,3.0,89.0,20.0,5.0,1.0,69.0,5.0,0.0,52.0,0.0,24.0,15.0,10.0,67.0,94.0,11.0,2.0,10.0,59.0,18.0,26.0,18.0,141.0,10.0,44.0,49.0,21.0,27.0,2.0,65.0,1.0,4.0,100.0,142.0,6.0,38.0,27.0,15.0,28.0,8.0,9.0,14.0,20.0,74.0,17.0,54.0,14.0,4.0,83.0,63.0,11.0,1.0,0.0,129.0,16.0,0.0,0.0,1.0,79.0,4.0,2.0,1.0,0.0,62.0,14.0,3.0,6.0,67.0,7.0,1.0,4.0,4.0,11.0,235.0,8.0,18.0,3.0,36.0,27.0,23.0,50.0,37.0,65.0,23.0,20.0,46.0,3.0,41.0,76.0,107.0,118.0,8.0,7.0,23.0,4.0,81.0,196.0,25.0,22.0,88.0,55.0,18.0,19.0,71.0,87.0,119.0,49.0,7.0,46.0,38.0,98.0,101.0,9.0,6.0,68.0,6.0,30.0,26.0,27.0,29.0,115.0,79.0,48.0,129.0,130.0,22.0,16.0,1.0,15.0,10.0,115.0,6.0,21.0,1.0,11.0,0.0,40.0,22.0,46.0,100.0,27.0,43.0,0.0
67,2426665586.0,0.0,7.0,0.0,0.0,39.0,1.0,0.0,0.0,35.0,0.0,0.0,40.0,0.0,21.0,5.0,10.0,30.0,62.0,6.0,0.0,0.0,23.0,8.0,10.0,5.0,60.0,2.0,6.0,31.0,8.0,28.0,1.0,17.0,0.0,1.0,57.0,136.0,3.0,2.0,16.0,11.0,16.0,1.0,3.0,2.0,9.0,29.0,18.0,12.0,1.0,0.0,7.0,33.0,1.0,0.0,0.0,73.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,62.0,0.0,2.0,0.0,12.0,6.0,3.0,0.0,0.0,1.0,10.0,135.0,12.0,5.0,1.0,22.0,0.0,15.0,1.0,10.0,49.0,11.0,2.0,23.0,0.0,15.0,34.0,16.0,42.0,1.0,0.0,3.0,0.0,15.0,100.0,3.0,7.0,19.0,14.0,0.0,3.0,38.0,46.0,89.0,20.0,0.0,20.0,31.0,55.0,29.0,5.0,0.0,28.0,2.0,16.0,11.0,0.0,16.0,54.0,53.0,29.0,71.0,49.0,13.0,10.0,0.0,0.0,11.0,58.0,1.0,0.0,0.0,4.0,0.0,33.0,22.0,25.0,51.0,22.0,24.0,0.0
68,244051691.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,2.0,0.0,1.0,8.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,1.0,1.0,5.0,0.0,11.0,3.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,10.0,6.0,0.0,2.0,1.0,1.0,14.0,17.0,4.0,11.0,17.0,5.0,1.0,4.0,5.0,7.0,2.0,5.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,7.0,0.0,3.0,1.0,2.0,5.0,10.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0
69,24728451.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
70,2473190790.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,7.0,1.0,0.0,1.0,9.0,0.0,0.0,6.0,3.0,9.0,1.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,6.0,0.0,3.0,0.0,2.0,0.0,1.0,8.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,6.0,4.0,0.0,6.0,0.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,8.0,11.0,2.0,0.0,4.0,2.0,10.0,4.0,3.0,0.0,5.0,2.0,1.0,3.0,0.0,2.0,7.0,8.0,6.0,10.0,7.0,7.0,3.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,5.0,4.0,5.0,7.0,0.0
71,251726691.0,1.0,2.0,36.0,2.0,3.0,12.0,21.0,0.0,33.0,2.0,3.0,3.0,1.0,7.0,5.0,4.0,10.0,2.0,3.0,1.0,11.0,19.0,4.0,5.0,4.0,63.0,14.0,42.0,9.0,0.0,4.0,0.0,4.0,11.0,1.0,15.0,10.0,3.0,70.0,2.0,3.0,1.0,10.0,2.0,17.0,1.0,1.0,0.0,5.0,34.0,3.0,113.0,11.0,11.0,2.0,0.0,9.0,7.0,0.0,0.0,2.0,50.0,0.0,2.0,1.0,67.0,6.0,8.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,37.0,1.0,8.0,0.0,4.0,14.0,2.0,43.0,1.0,0.0,3.0,23.0,8.0,0.0,3.0,6.0,163.0,51.0,9.0,2.0,9.0,3.0,82.0,13.0,20.0,15.0,126.0,5.0,7.0,13.0,25.0,21.0,5.0,3.0,4.0,1.0,11.0,19.0,11.0,3.0,4.0,1.0,2.0,6.0,6.0,47.0,0.0,7.0,9.0,3.0,32.0,29.0,2.0,3.0,0.0,9.0,1.0,1.0,6.0,13.0,0.0,2.0,0.0,3.0,11.0,8.0,4.0,0.0,0.0,0.0
72,252870274.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,11.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,2.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,0.0
73,256882565.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
74,257509172.0,1.0,1.0,1.0,10.0,1.0,2.0,2.0,15.0,1.0,0.0,0.0,1.0,16.0,1.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,38.0,0.0,2.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,7.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,24.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,15.0,0.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
75,2597367997.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
76,267381680.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,11.0,0.0,0.0,9.0,0.0,2.0,0.0,2.0,6.0,30.0,6.0,0.0,0.0,9.0,2.0,8.0,0.0,14.0,0.0,0.0,7.0,6.0,3.0,0.0,4.0,0.0,0.0,21.0,33.0,0.0,1.0,8.0,2.0,6.0,1.0,2.0,0.0,2.0,8.0,4.0,15.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,1.0,6.0,0.0,1.0,1.0,9.0,15.0,8.0,1.0,6.0,0.0,17.0,18.0,1.0,10.0,0.0,0.0,6.0,0.0,1.0,31.0,0.0,0.0,1.0,10.0,1.0,2.0,7.0,9.0,19.0,15.0,0.0,5.0,4.0,15.0,9.0,0.0,0.0,13.0,2.0,6.0,5.0,0.0,8.0,23.0,14.0,2.0,24.0,12.0,6.0,3.0,0.0,1.0,3.0,17.0,0.0,0.0,0.0,2.0,0.0,8.0,10.0,11.0,18.0,3.0,16.0,0.0
77,278527917.0,1.0,19.0,12.0,3.0,204.0,15.0,2.0,2.0,93.0,3.0,0.0,95.0,4.0,34.0,13.0,19.0,147.0,230.0,14.0,3.0,7.0,74.0,51.0,107.0,25.0,191.0,12.0,30.0,72.0,31.0,36.0,1.0,140.0,2.0,2.0,177.0,493.0,11.0,23.0,41.0,39.0,35.0,4.0,9.0,14.0,36.0,82.0,20.0,93.0,8.0,4.0,35.0,110.0,5.0,0.0,0.0,317.0,32.0,1.0,0.0,0.0,63.0,4.0,3.0,2.0,235.0,135.0,10.0,1.0,9.0,37.0,8.0,1.0,3.0,1.0,30.0,0.0,15.0,11.0,8.0,52.0,21.0,36.0,22.0,57.0,163.0,29.0,21.0,59.0,2.0,109.0,107.0,93.0,161.0,7.0,2.0,25.0,2.0,62.0,366.0,21.0,15.0,70.0,125.0,17.0,17.0,110.0,150.0,267.0,78.0,1.0,69.0,96.0,139.0,130.0,15.0,5.0,108.0,12.0,103.0,53.0,19.0,88.0,262.0,105.0,56.0,187.0,185.0,46.0,17.0,7.0,12.0,16.0,285.0,9.0,23.0,4.0,21.0,0.0,57.0,52.0,64.0,238.0,35.0,51.0,0.0
78,282916645.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,4.0,0.0,3.0,7.0,9.0,4.0,0.0,0.0,7.0,1.0,1.0,2.0,10.0,0.0,1.0,7.0,4.0,8.0,1.0,3.0,0.0,0.0,9.0,15.0,0.0,0.0,5.0,2.0,3.0,0.0,2.0,0.0,5.0,7.0,5.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,1.0,1.0,6.0,0.0,2.0,0.0,1.0,11.0,4.0,0.0,5.0,0.0,4.0,6.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,1.0,5.0,0.0,2.0,5.0,8.0,11.0,5.0,0.0,4.0,7.0,8.0,5.0,4.0,2.0,6.0,1.0,2.0,3.0,0.0,6.0,7.0,9.0,7.0,12.0,5.0,5.0,5.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,8.0,5.0,6.0,5.0,0.0
79,2856528830.0,6.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,30.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,5.0,1.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,12.0,4.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,18.0,5.0,3.0,2.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,11.0,7.0,16.0,0.0,1.0,0.0,15.0,8.0,7.0,6.0,14.0,0.0,3.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,3.0,3.0,0.0,3.0,1.0,2.0,0.0,2.0,4.0,2.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
80,2903653111.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0
81,294634289.0,1.0,6.0,1.0,1.0,28.0,1.0,2.0,0.0,29.0,4.0,0.0,24.0,4.0,18.0,0.0,2.0,14.0,35.0,6.0,1.0,5.0,18.0,4.0,6.0,5.0,29.0,2.0,0.0,14.0,13.0,10.0,2.0,15.0,0.0,1.0,32.0,45.0,2.0,3.0,13.0,8.0,6.0,2.0,6.0,0.0,5.0,31.0,9.0,12.0,3.0,1.0,2.0,12.0,0.0,0.0,3.0,34.0,17.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,36.0,22.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,2.0,6.0,52.0,6.0,0.0,4.0,0.0,2.0,11.0,8.0,13.0,22.0,15.0,4.0,13.0,0.0,7.0,21.0,11.0,30.0,1.0,0.0,3.0,1.0,3.0,58.0,4.0,0.0,3.0,13.0,2.0,5.0,15.0,28.0,43.0,25.0,0.0,9.0,11.0,36.0,29.0,6.0,0.0,17.0,2.0,6.0,8.0,5.0,11.0,29.0,32.0,21.0,40.0,33.0,12.0,7.0,0.0,4.0,7.0,31.0,1.0,4.0,0.0,4.0,0.0,18.0,6.0,14.0,33.0,19.0,17.0,0.0
