,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
31,190333186.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,2.0,7.0,2.0,2.0,1.0,2.0,1.0,8.0,0.0,0.0,4.0,3.0,0.0,16.0,1.0,1.0,8.0,0.0,2.0,0.0,1.0,3.0,20.0,0.0,40.0,0.0,1.0,0.0,1.0,0.0,10.0,9.0,0.0,2.0,4.0,2.0,8.0,1.0,3.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,8.0,6.0,1.0,3.0,2.0,0.0,0.0,1.0,10.0,2.0,2.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
32,1941172716.0,0.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,43.0,4.0,0.0,3.0,0.0,0.0,5.0,0.0,39.0,0.0,11.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,4.0,0.0,10.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,9.0,1.0,19.0,2.0,2.0,2.0,5.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0
33,195802312.0,2.0,90.0,3.0,2.0,4.0,16.0,0.0,1.0,4.0,89.0,40.0,8.0,3.0,5.0,55.0,0.0,2.0,51.0,0.0,136.0,81.0,2.0,18.0,8.0,6.0,74.0,5.0,24.0,9.0,245.0,4.0,7.0,0.0,14.0,9.0,7.0,7.0,3.0,154.0,0.0,6.0,9.0,60.0,48.0,36.0,58.0,28.0,4.0,2.0,0.0,4.0,0.0,146.0,11.0,0.0,3.0,61.0,38.0,62.0,1.0,33.0,3.0,1.0,52.0,2.0,4.0,3.0,4.0,27.0,19.0,22.0,25.0,56.0,128.0,3.0,10.0,124.0,157.0,12.0,0.0,3.0,20.0,6.0,74.0,11.0,7.0,3.0,12.0,5.0,35.0,1.0,20.0,24.0,1.0,2.0,5.0,12.0
34,2167038296.0,1.0,8.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,17.0,11.0,1.0,0.0,3.0,3.0,0.0,0.0,13.0,0.0,23.0,9.0,0.0,1.0,0.0,2.0,10.0,0.0,4.0,1.0,17.0,3.0,1.0,14.0,0.0,1.0,3.0,2.0,3.0,15.0,0.0,1.0,0.0,9.0,7.0,7.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,3.0,5.0,9.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,9.0,6.0,1.0,5.0,4.0,17.0,0.0,3.0,6.0,10.0,2.0,0.0,0.0,3.0,2.0,9.0,2.0,0.0,0.0,3.0,2.0,19.0,0.0,6.0,4.0,0.0,1.0,0.0,3.0
35,2192842007.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,8.0,1.0,0.0,1.0,6.0,0.0,0.0,14.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,16.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,7.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,16.0,0.0,5.0,13.0,10.0,4.0,0.0,0.0,9.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,8.0,0.0,0.0,0.0,1.0
36,220650257.0,1.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,2.0,0.0,3.0,4.0,5.0,0.0,0.0,2.0,0.0,20.0,4.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,5.0,16.0,1.0,7.0,3.0,0.0,0.0,3.0,1.0,22.0,0.0,13.0,0.0,2.0,5.0,36.0,1.0,64.0,29.0,1.0,0.0,1.0,0.0,18.0,27.0,0.0,18.0,15.0,3.0,19.0,1.0,7.0,0.0,0.0,11.0,4.0,1.0,2.0,0.0,3.0,10.0,7.0,3.0,12.0,3.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,1.0,1.0,30.0,0.0,1.0,1.0,5.0,7.0,6.0,51.0,3.0,0.0,10.0,0.0,9.0,4.0
37,23197485.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,7.0,2.0,0.0,3.0,0.0,1.0,7.0,0.0,3.0,0.0,1.0,4.0,11.0,0.0,12.0,0.0,2.0,0.0,1.0,0.0,6.0,7.0,0.0,3.0,4.0,0.0,17.0,1.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,4.0,5.0,2.0,2.0,17.0,2.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,1.0,14.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0
38,2433167971.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,0.0,7.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
39,2553817934.0,2.0,85.0,4.0,1.0,0.0,14.0,1.0,0.0,3.0,103.0,43.0,3.0,1.0,8.0,73.0,0.0,1.0,70.0,0.0,132.0,64.0,2.0,14.0,7.0,6.0,89.0,0.0,20.0,10.0,212.0,8.0,8.0,154.0,15.0,14.0,22.0,7.0,1.0,0.0,1.0,9.0,1.0,52.0,49.0,36.0,77.0,51.0,2.0,2.0,0.0,1.0,0.0,156.0,18.0,0.0,10.0,18.0,58.0,32.0,0.0,48.0,5.0,0.0,30.0,1.0,3.0,5.0,3.0,20.0,24.0,26.0,14.0,19.0,157.0,4.0,11.0,57.0,114.0,12.0,1.0,3.0,19.0,4.0,95.0,10.0,1.0,1.0,10.0,7.0,44.0,0.0,31.0,31.0,2.0,0.0,6.0,15.0
40,2558222998.0,0.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
41,257339806.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,1.0,0.0,13.0,3.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,5.0,7.0,1.0,9.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,8.0,2.0
42,2582033209.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,2585049200.0,1.0,17.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,58.0,23.0,4.0,0.0,5.0,10.0,2.0,1.0,29.0,0.0,53.0,27.0,1.0,2.0,1.0,5.0,32.0,0.0,7.0,1.0,65.0,1.0,2.0,60.0,9.0,7.0,2.0,1.0,1.0,52.0,0.0,2.0,0.0,0.0,15.0,4.0,33.0,6.0,0.0,1.0,0.0,1.0,0.0,42.0,9.0,0.0,1.0,4.0,14.0,6.0,0.0,18.0,3.0,0.0,10.0,1.0,2.0,1.0,0.0,19.0,7.0,5.0,17.0,7.0,52.0,0.0,14.0,19.0,33.0,5.0,0.0,1.0,13.0,2.0,31.0,6.0,1.0,0.0,1.0,3.0,31.0,0.0,19.0,9.0,1.0,0.0,3.0,3.0
44,261323160.0,1.0,25.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,53.0,14.0,0.0,1.0,3.0,13.0,0.0,0.0,16.0,0.0,28.0,29.0,1.0,5.0,4.0,3.0,17.0,1.0,6.0,6.0,40.0,3.0,5.0,48.0,7.0,6.0,5.0,4.0,2.0,49.0,0.0,2.0,0.0,15.0,0.0,14.0,18.0,20.0,1.0,0.0,0.0,0.0,0.0,52.0,11.0,0.0,3.0,5.0,11.0,15.0,1.0,11.0,2.0,0.0,10.0,1.0,2.0,2.0,1.0,14.0,8.0,12.0,22.0,11.0,31.0,1.0,4.0,25.0,41.0,5.0,1.0,3.0,8.0,1.0,23.0,6.0,0.0,1.0,2.0,4.0,15.0,1.0,10.0,13.0,0.0,1.0,0.0,6.0
45,26206160.0,2.0,20.0,3.0,6.0,0.0,0.0,3.0,0.0,2.0,11.0,6.0,4.0,3.0,8.0,20.0,0.0,1.0,7.0,0.0,29.0,11.0,4.0,7.0,40.0,11.0,6.0,2.0,16.0,1.0,43.0,20.0,3.0,36.0,7.0,0.0,36.0,11.0,3.0,36.0,2.0,9.0,3.0,4.0,14.0,0.0,8.0,144.0,9.0,1.0,0.0,3.0,0.0,24.0,53.0,0.0,9.0,15.0,3.0,38.0,1.0,10.0,0.0,0.0,25.0,3.0,2.0,1.0,3.0,8.0,15.0,28.0,6.0,36.0,19.0,1.0,1.0,11.0,56.0,4.0,2.0,0.0,2.0,1.0,60.0,1.0,2.0,3.0,17.0,5.0,8.0,5.0,7.0,4.0,2.0,0.0,1.0,11.0
46,262967337.0,0.0,45.0,4.0,0.0,0.0,13.0,0.0,1.0,0.0,72.0,36.0,1.0,0.0,5.0,27.0,0.0,0.0,52.0,0.0,64.0,33.0,0.0,0.0,0.0,0.0,45.0,0.0,5.0,4.0,81.0,0.0,5.0,58.0,11.0,9.0,1.0,0.0,2.0,77.0,0.0,0.0,1.0,33.0,18.0,8.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,60.0,13.0,0.0,0.0,1.0,18.0,9.0,0.0,22.0,1.0,0.0,7.0,0.0,1.0,3.0,3.0,12.0,10.0,0.0,12.0,13.0,83.0,0.0,6.0,30.0,64.0,7.0,4.0,0.0,15.0,3.0,32.0,9.0,1.0,0.0,2.0,2.0,35.0,0.0,22.0,18.0,0.0,0.0,0.0,1.0
47,26834533.0,3.0,17.0,7.0,2.0,1.0,0.0,7.0,0.0,0.0,18.0,4.0,0.0,2.0,5.0,21.0,1.0,1.0,5.0,0.0,41.0,5.0,1.0,8.0,61.0,3.0,6.0,0.0,10.0,0.0,51.0,40.0,4.0,28.0,7.0,0.0,64.0,12.0,0.0,51.0,4.0,14.0,2.0,6.0,20.0,144.0,8.0,0.0,4.0,1.0,1.0,3.0,0.0,35.0,71.0,0.0,16.0,24.0,4.0,50.0,0.0,20.0,0.0,0.0,25.0,1.0,2.0,4.0,0.0,4.0,24.0,39.0,2.0,28.0,9.0,1.0,0.0,9.0,48.0,1.0,11.0,3.0,2.0,1.0,100.0,2.0,2.0,0.0,16.0,9.0,18.0,3.0,5.0,0.0,2.0,0.0,8.0,10.0
48,26975279.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,29.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,9.0,0.0,1.0,0.0
49,2717302733.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,22.0,2.0,5.0,1.0,10.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
50,2824368534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,284867370.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,10.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,3.0,1.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,13.0,0.0,31.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
52,286625089.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2880702966.0,2.0,81.0,4.0,2.0,1.0,15.0,1.0,1.0,6.0,84.0,50.0,2.0,1.0,6.0,45.0,0.0,2.0,69.0,0.0,125.0,78.0,2.0,6.0,6.0,6.0,62.0,1.0,21.0,9.0,146.0,10.0,8.0,146.0,16.0,14.0,18.0,6.0,5.0,156.0,1.0,6.0,4.0,42.0,52.0,24.0,60.0,35.0,3.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,9.0,37.0,46.0,63.0,1.0,45.0,4.0,3.0,50.0,1.0,2.0,5.0,4.0,30.0,26.0,18.0,25.0,38.0,115.0,2.0,9.0,45.0,90.0,15.0,1.0,3.0,20.0,5.0,55.0,10.0,0.0,2.0,9.0,8.0,41.0,1.0,31.0,26.0,2.0,0.0,3.0,7.0
54,289290833.0,0.0,12.0,3.0,1.0,1.0,4.0,2.0,0.0,3.0,20.0,10.0,0.0,1.0,8.0,6.0,1.0,0.0,8.0,0.0,23.0,7.0,9.0,3.0,5.0,3.0,7.0,1.0,9.0,1.0,16.0,9.0,3.0,11.0,7.0,1.0,27.0,7.0,5.0,18.0,3.0,7.0,0.0,9.0,11.0,53.0,13.0,71.0,2.0,0.0,1.0,8.0,2.0,24.0,0.0,0.0,7.0,10.0,4.0,37.0,1.0,9.0,0.0,0.0,16.0,1.0,1.0,8.0,3.0,5.0,12.0,14.0,4.0,18.0,12.0,0.0,2.0,6.0,32.0,1.0,8.0,0.0,5.0,1.0,33.0,4.0,0.0,1.0,4.0,5.0,11.0,7.0,9.0,4.0,1.0,0.0,11.0,3.0
55,295655540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
56,2958738547.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,3.0,0.0,5.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,18.0,3.0,1.0,10.0,1.0,5.0,0.0,1.0,3.0,9.0,0.0,16.0,3.0,1.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,7.0,3.0,14.0,1.0,5.0,0.0,0.0,6.0,2.0,1.0,2.0,0.0,3.0,4.0,5.0,2.0,14.0,4.0,0.0,0.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,6.0,0.0,3.0,1.0,4.0,1.0,8.0,8.0,3.0,0.0,1.0,0.0,5.0,2.0
57,2971298278.0,0.0,13.0,3.0,1.0,12.0,0.0,0.0,0.0,1.0,2.0,1.0,24.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,19.0,6.0,13.0,3.0,4.0,2.0,3.0,0.0,4.0,3.0,38.0,4.0,2.0,61.0,3.0,0.0,15.0,4.0,0.0,18.0,0.0,7.0,31.0,4.0,5.0,15.0,1.0,24.0,1.0,1.0,0.0,0.0,3.0,37.0,10.0,0.0,7.0,0.0,4.0,21.0,0.0,18.0,0.0,45.0,13.0,1.0,1.0,3.0,0.0,2.0,5.0,8.0,3.0,8.0,3.0,0.0,5.0,160.0,16.0,1.0,1.0,0.0,0.0,1.0,17.0,2.0,3.0,1.0,3.0,2.0,7.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0
58,3172073179.0,0.0,35.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,31.0,17.0,0.0,0.0,2.0,12.0,0.0,0.0,23.0,0.0,25.0,22.0,0.0,1.0,0.0,1.0,21.0,0.0,4.0,4.0,51.0,2.0,3.0,38.0,5.0,9.0,3.0,0.0,1.0,58.0,0.0,1.0,0.0,14.0,11.0,3.0,18.0,4.0,1.0,0.0,0.0,1.0,0.0,46.0,4.0,0.0,3.0,4.0,0.0,2.0,0.0,13.0,4.0,0.0,9.0,0.0,1.0,3.0,2.0,5.0,5.0,2.0,2.0,3.0,47.0,0.0,5.0,20.0,27.0,8.0,0.0,0.0,7.0,1.0,12.0,7.0,0.0,0.0,2.0,2.0,15.0,0.0,11.0,13.0,0.0,0.0,2.0,2.0
59,3302481408.0,3.0,15.0,1.0,3.0,3.0,0.0,2.0,0.0,16.0,15.0,8.0,1.0,1.0,2.0,11.0,2.0,1.0,15.0,0.0,59.0,22.0,3.0,4.0,4.0,22.0,3.0,10.0,15.0,2.0,37.0,8.0,3.0,62.0,9.0,0.0,19.0,17.0,10.0,32.0,2.0,9.0,2.0,6.0,15.0,38.0,9.0,50.0,1.0,5.0,0.0,13.0,0.0,63.0,37.0,1.0,14.0,21.0,2.0,0.0,0.0,20.0,0.0,0.0,59.0,1.0,1.0,4.0,3.0,20.0,13.0,24.0,8.0,57.0,12.0,2.0,2.0,17.0,49.0,4.0,12.0,2.0,2.0,1.0,22.0,13.0,4.0,0.0,13.0,2.0,17.0,0.0,8.0,3.0,2.0,5.0,7.0,6.0
60,3389726902.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
61,364726760.0,0.0,23.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,25.0,24.0,1.0,1.0,2.0,11.0,0.0,0.0,34.0,0.0,44.0,29.0,0.0,7.0,2.0,1.0,18.0,0.0,12.0,2.0,34.0,3.0,3.0,33.0,9.0,1.0,7.0,0.0,0.0,48.0,0.0,3.0,0.0,18.0,11.0,10.0,22.0,20.0,1.0,1.0,0.0,31.0,0.0,45.0,9.0,0.0,5.0,18.0,13.0,20.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,3.0,2.0,11.0,7.0,12.0,7.0,12.0,37.0,2.0,5.0,6.0,21.0,5.0,1.0,1.0,7.0,0.0,23.0,5.0,0.0,0.0,7.0,5.0,28.0,0.0,11.0,3.0,0.0,0.0,2.0,4.0
62,368798482.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
63,382527275.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
