,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,-1.0,102977713.0,1076354754.0,108029289.0,1108876152.0,1136738952.0,1150239494.0,1159672110.0,117436731.0,118471091.0,1199529294.0,119993414.0,133429220.0,1343758218.0,137711801.0,1407285660.0,1412750708.0,1455659006.0,1528925454.0,154115417.0,155507514.0,158025648.0,161783019.0,1644676231.0,166284168.0,174326055.0,181902252.0,1853352667.0,186407376.0,1946097283.0,1957499287.0,19646227.0,197219034.0,198008452.0,206068992.0,206982180.0,210027805.0,213035389.0,2202393870.0,2222321212.0,2242969822.0,22658872.0,2357574288.0,236425078.0,236636589.0,239229224.0,240556445.0,241084857.0,244130360.0,249596404.0,2497200256.0,251591728.0,2517223020.0,2704055222.0,272219076.0,275098615.0,277311420.0,2776025982.0,282151736.0,28384930.0,28562728.0,286642746.0,2890182739.0,289291014.0,2920414398.0,2921414510.0,2931835322.0,303496314.0,3064929809.0,30900969.0,3121961915.0,315724064.0,317932293.0,3180373724.0,3192578563.0,326291795.0,328335295.0,338015807.0,344711172.0,349872492.0,35687587.0,3698087485.0,3813493163.0,4258166179.0,471647114.0,476564417.0,47916750.0,4829501950.0,50965682.0,515308588.0,51699477.0,52130729.0,53963882.0,54910298.0,560836942.0,564806892.0,56569931.0,602841627.0,614349617.0,63381665.0,66633416.0,70074591.0,7.064694230586491e+17,7.1841365900578e+17,7.325478877842063e+17,7.332399013034107e+17,7.560588081458381e+17,7.589223816792105e+17,771906360.0,775531218.0,793116961.0,80304353.0,80819657.0,8.229100306136064e+17,83331435.0,852760346.0,866379432.0,8.722836053088911e+17,87636529.0,878203285.0,8.902375517091799e+17,8.93943926259712e+17,8.957081426417172e+17,9.145219364865884e+17,923124043.0,93617861.0
1,102977713.0,0.0,1.0,3.0,1.0,1.0,19.0,2.0,5.0,9.0,0.0,1.0,2.0,2.0,7.0,4.0,1.0,0.0,0.0,4.0,0.0,43.0,14.0,4.0,11.0,0.0,11.0,12.0,3.0,1.0,23.0,36.0,4.0,8.0,0.0,0.0,5.0,7.0,0.0,3.0,3.0,15.0,2.0,0.0,27.0,1.0,1.0,10.0,0.0,1.0,0.0,12.0,0.0,12.0,45.0,3.0,0.0,3.0,7.0,3.0,12.0,4.0,1.0,0.0,0.0,2.0,0.0,17.0,11.0,6.0,18.0,27.0,0.0,4.0,0.0,2.0,1.0,39.0,3.0,1.0,18.0,0.0,17.0,1.0,129.0,7.0,34.0,0.0,0.0,25.0,16.0,5.0,26.0,2.0,23.0,26.0,7.0,0.0,18.0,0.0,16.0,8.0,2.0,1.0,3.0,8.0,3.0,1.0,5.0,17.0,0.0,11.0,1.0,0.0,34.0,10.0,3.0,0.0,0.0,155.0,0.0,1.0,0.0,8.0,9.0,11.0
2,1076354754.0,1.0,0.0,2.0,1.0,0.0,2.0,38.0,2.0,1.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,27.0,1.0,0.0,6.0,0.0,0.0,50.0,0.0,0.0,2.0,1.0,33.0,0.0,91.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,81.0,0.0,3.0,0.0,1.0,0.0,5.0,18.0,0.0,0.0,40.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,5.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
3,108029289.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,10.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,3.0,2.0
4,1108876152.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5,1136738952.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0
6,1150239494.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,16.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,2.0,0.0,6.0,0.0,86.0,0.0,1.0,0.0,0.0,49.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,23.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0
7,1159672110.0,2.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,5.0,33.0,2.0,0.0,7.0,0.0,0.0,54.0,0.0,0.0,18.0,1.0,26.0,0.0,96.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,90.0,0.0,7.0,0.0,0.0,0.0,6.0,37.0,0.0,1.0,31.0,9.0,2.0,1.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,10.0,1.0,1.0,3.0,0.0,0.0,2.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,9.0,0.0,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
8,117436731.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,18.0,14.0,0.0,0.0,14.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,34.0,7.0,0.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,7.0,3.0,0.0,31.0,0.0,0.0,1.0,8.0,0.0,5.0,8.0,1.0,2.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,42.0,0.0,1.0,1.0,0.0,0.0,5.0,32.0,15.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,38.0,27.0
9,118471091.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,7.0,0.0,11.0,0.0,1.0,6.0,3.0,1.0,0.0,7.0,2.0,5.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,4.0,2.0,1.0,6.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,14.0,0.0,0.0,1.0,3.0,1.0,5.0,1.0,6.0,5.0,5.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0
10,1199529294.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,119993414.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
12,133429220.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
13,1343758218.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0
14,137711801.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,0.0,7.0,0.0,6.0,2.0,1.0,3.0,0.0,2.0,34.0,3.0,1.0,0.0,4.0,1.0,19.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,4.0,86.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,5.0,6.0,1.0,4.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,0.0,1.0,15.0,0.0,2.0,80.0,0.0,0.0,2.0,6.0,3.0,18.0,6.0,7.0,12.0,45.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,21.0,7.0,0.0,0.0,6.0,2.0,1.0,0.0,5.0,32.0,26.0
15,1407285660.0,4.0,1.0,4.0,1.0,0.0,0.0,3.0,18.0,1.0,0.0,1.0,2.0,1.0,12.0,0.0,16.0,0.0,0.0,20.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,27.0,7.0,3.0,3.0,1.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,1.0,0.0,0.0,3.0,20.0,2.0,0.0,0.0,1.0,8.0,7.0,3.0,1.0,0.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,1.0,9.0,1.0,2.0,60.0,0.0,0.0,1.0,7.0,0.0,9.0,8.0,2.0,2.0,32.0,5.0,0.0,13.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,41.0,21.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,21.0,35.0
16,1412750708.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,8.0,0.0,1.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,10.0,0.0,0.0,1.0,7.0,3.0,0.0,0.0,20.0,19.0
17,1455659006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,1528925454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,154115417.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,7.0,20.0,16.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,0.0,0.0,37.0,8.0,0.0,2.0,4.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,1.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,9.0,2.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,2.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,4.0,2.0,2.0,39.0,0.0,0.0,0.0,16.0,0.0,4.0,3.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,4.0,41.0,14.0,0.0,0.0,1.0,6.0,7.0,0.0,0.0,27.0,26.0
20,155507514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
21,158025648.0,43.0,3.0,6.0,1.0,0.0,2.0,4.0,3.0,19.0,0.0,1.0,1.0,3.0,6.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,24.0,5.0,11.0,0.0,4.0,19.0,3.0,2.0,1.0,28.0,6.0,9.0,0.0,2.0,7.0,7.0,0.0,2.0,2.0,1.0,2.0,0.0,23.0,1.0,1.0,4.0,0.0,0.0,2.0,14.0,0.0,0.0,74.0,2.0,4.0,3.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,8.0,8.0,2.0,21.0,0.0,7.0,0.0,0.0,3.0,0.0,2.0,6.0,30.0,0.0,6.0,1.0,7.0,16.0,47.0,0.0,0.0,3.0,22.0,15.0,40.0,3.0,37.0,23.0,10.0,0.0,0.0,0.0,33.0,14.0,37.0,0.0,0.0,4.0,19.0,1.0,5.0,10.0,0.0,11.0,0.0,0.0,78.0,29.0,6.0,0.0,0.0,21.0,0.0,1.0,0.0,11.0,5.0,6.0
