,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
78,316144548.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0
79,316432838.0,0.0,31.0,16.0,9.0,4.0,31.0,1.0,10.0,7.0,4.0,13.0,3.0,5.0,26.0,2.0,17.0,12.0,9.0,6.0,6.0,14.0,87.0,53.0,58.0,0.0,0.0,8.0,2.0,23.0,59.0,0.0,14.0,18.0,0.0,2.0,41.0,0.0,25.0,0.0,2.0,0.0,0.0,3.0,0.0,29.0,8.0,4.0,4.0,1.0,5.0,5.0,2.0,2.0,23.0,2.0,3.0,0.0,23.0,4.0,3.0,15.0,8.0,1.0,0.0,13.0,0.0,1.0,0.0,14.0,6.0,3.0,0.0,4.0,34.0,0.0,5.0,4.0,5.0,0.0,1.0,5.0,21.0,0.0,3.0,7.0,1.0,71.0,9.0,2.0,36.0,2.0,9.0,1.0,1.0,0.0,35.0,0.0,1.0,2.0,6.0,8.0,0.0,0.0,17.0,11.0
80,317262357.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,319244422.0,0.0,13.0,6.0,3.0,1.0,4.0,4.0,7.0,1.0,80.0,0.0,131.0,34.0,3.0,174.0,4.0,330.0,1.0,114.0,62.0,4.0,11.0,3.0,4.0,8.0,75.0,139.0,34.0,21.0,5.0,11.0,9.0,3.0,0.0,178.0,13.0,2.0,8.0,98.0,164.0,63.0,184.0,3.0,201.0,3.0,0.0,3.0,215.0,3.0,4.0,26.0,86.0,0.0,33.0,243.0,26.0,64.0,39.0,156.0,136.0,12.0,174.0,111.0,2.0,0.0,174.0,1.0,2.0,188.0,0.0,90.0,1.0,0.0,2.0,32.0,198.0,1.0,1.0,5.0,0.0,0.0,7.0,12.0,0.0,3.0,1.0,7.0,1.0,150.0,4.0,134.0,183.0,105.0,110.0,0.0,8.0,48.0,0.0,0.0,25.0,1.0,0.0,129.0,75.0,9.0
82,322281109.0,2.0,132.0,153.0,3.0,39.0,215.0,223.0,10.0,48.0,2.0,41.0,7.0,7.0,6.0,13.0,249.0,10.0,19.0,2.0,7.0,19.0,106.0,28.0,94.0,1.0,4.0,14.0,1.0,158.0,23.0,1.0,15.0,27.0,0.0,8.0,112.0,3.0,3.0,4.0,5.0,1.0,3.0,18.0,4.0,3.0,99.0,1.0,8.0,3.0,0.0,2.0,7.0,8.0,40.0,6.0,4.0,2.0,31.0,5.0,17.0,33.0,15.0,4.0,0.0,6.0,6.0,0.0,13.0,23.0,0.0,7.0,0.0,1.0,13.0,1.0,11.0,50.0,3.0,21.0,0.0,7.0,0.0,0.0,0.0,8.0,34.0,47.0,48.0,5.0,15.0,3.0,7.0,2.0,7.0,0.0,61.0,1.0,26.0,8.0,1.0,5.0,3.0,6.0,31.0,8.0
83,328867110.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,6.0,0.0,25.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,1.0,4.0,3.0,0.0,5.0,4.0,9.0,0.0,1.0,4.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,2.0,1.0
84,338067793.0,0.0,2.0,1.0,14.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,15.0,0.0,8.0,2.0,6.0,1.0,2.0,10.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,0.0,8.0,0.0,1.0,1.0,0.0,6.0,17.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
85,339034131.0,0.0,18.0,9.0,348.0,2.0,15.0,7.0,12.0,1.0,6.0,11.0,1.0,7.0,18.0,0.0,4.0,31.0,6.0,18.0,2.0,8.0,49.0,13.0,15.0,0.0,0.0,13.0,2.0,2.0,10.0,0.0,9.0,4.0,50.0,1.0,9.0,29.0,25.0,1.0,0.0,0.0,8.0,0.0,3.0,21.0,4.0,225.0,5.0,107.0,83.0,105.0,7.0,7.0,142.0,1.0,3.0,3.0,95.0,8.0,2.0,10.0,4.0,0.0,47.0,51.0,0.0,137.0,0.0,12.0,0.0,1.0,131.0,205.0,2.0,0.0,7.0,0.0,2.0,7.0,0.0,3.0,8.0,1.0,11.0,0.0,0.0,23.0,1.0,7.0,12.0,6.0,15.0,2.0,0.0,0.0,14.0,0.0,0.0,1.0,31.0,2.0,8.0,2.0,4.0,7.0
86,344839662.0,2.0,2.0,15.0,0.0,1.0,8.0,138.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,7.0,20.0,3.0,1.0,0.0,1.0,2.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,14.0,3.0,0.0,1.0,2.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,0.0,1.0,0.0,1.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,18.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0
87,346880715.0,0.0,60.0,48.0,13.0,4.0,47.0,9.0,17.0,13.0,8.0,22.0,8.0,8.0,72.0,1.0,58.0,24.0,34.0,17.0,5.0,53.0,579.0,113.0,268.0,0.0,0.0,22.0,3.0,59.0,93.0,3.0,39.0,40.0,1.0,6.0,86.0,2.0,174.0,1.0,2.0,3.0,5.0,5.0,5.0,81.0,21.0,10.0,6.0,24.0,14.0,22.0,6.0,0.0,83.0,4.0,4.0,0.0,23.0,11.0,9.0,19.0,13.0,3.0,1.0,41.0,1.0,7.0,1.0,23.0,14.0,6.0,0.0,8.0,130.0,0.0,12.0,16.0,8.0,71.0,1.0,7.0,47.0,1.0,4.0,23.0,3.0,0.0,8.0,7.0,48.0,6.0,11.0,0.0,3.0,0.0,43.0,1.0,4.0,1.0,33.0,10.0,0.0,1.0,25.0,20.0
88,353142132.0,0.0,24.0,8.0,2.0,2.0,56.0,5.0,3.0,15.0,0.0,7.0,1.0,1.0,1.0,2.0,20.0,4.0,5.0,0.0,2.0,4.0,22.0,9.0,20.0,0.0,1.0,5.0,0.0,11.0,12.0,0.0,3.0,4.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,12.0,0.0,1.0,0.0,8.0,1.0,3.0,10.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,1.0,48.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,19.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,8.0,4.0
89,358918731.0,0.0,10.0,7.0,10.0,2.0,6.0,4.0,3.0,0.0,60.0,3.0,73.0,25.0,1.0,109.0,5.0,187.0,3.0,43.0,43.0,4.0,4.0,4.0,2.0,3.0,77.0,120.0,18.0,14.0,6.0,7.0,7.0,1.0,5.0,89.0,7.0,3.0,1.0,77.0,83.0,42.0,94.0,2.0,144.0,2.0,1.0,10.0,119.0,11.0,8.0,19.0,67.0,1.0,24.0,115.0,11.0,45.0,34.0,127.0,96.0,12.0,111.0,82.0,5.0,1.0,64.0,8.0,1.0,101.0,0.0,50.0,3.0,6.0,2.0,16.0,140.0,1.0,0.0,2.0,0.0,150.0,5.0,6.0,1.0,7.0,2.0,7.0,0.0,0.0,2.0,108.0,101.0,70.0,87.0,0.0,4.0,36.0,0.0,0.0,8.0,1.0,0.0,101.0,56.0,6.0
90,359179176.0,0.0,19.0,8.0,6.0,3.0,21.0,0.0,4.0,6.0,1.0,5.0,3.0,4.0,18.0,2.0,7.0,7.0,8.0,3.0,4.0,5.0,52.0,32.0,33.0,0.0,0.0,4.0,1.0,9.0,33.0,0.0,9.0,10.0,1.0,2.0,20.0,1.0,14.0,1.0,0.0,0.0,2.0,1.0,0.0,24.0,4.0,6.0,1.0,3.0,4.0,5.0,1.0,1.0,18.0,1.0,3.0,0.0,14.0,3.0,2.0,7.0,4.0,3.0,2.0,10.0,0.0,2.0,1.0,9.0,4.0,1.0,1.0,7.0,10.0,0.0,4.0,1.0,2.0,36.0,1.0,4.0,15.0,0.0,2.0,12.0,2.0,48.0,5.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,11.0,4.0
91,361466174.0,0.0,12.0,2.0,4.0,1.0,3.0,3.0,8.0,0.0,50.0,1.0,72.0,18.0,1.0,91.0,2.0,136.0,0.0,60.0,45.0,1.0,5.0,6.0,2.0,1.0,56.0,97.0,14.0,9.0,0.0,3.0,10.0,0.0,2.0,72.0,4.0,1.0,4.0,57.0,59.0,22.0,87.0,2.0,114.0,4.0,0.0,4.0,109.0,3.0,6.0,20.0,47.0,0.0,17.0,92.0,11.0,45.0,21.0,93.0,65.0,8.0,87.0,65.0,2.0,1.0,53.0,3.0,1.0,93.0,0.0,53.0,1.0,3.0,0.0,15.0,125.0,1.0,0.0,2.0,0.0,134.0,3.0,4.0,1.0,6.0,0.0,6.0,0.0,108.0,0.0,0.0,77.0,62.0,82.0,0.0,7.0,30.0,0.0,0.0,8.0,0.0,0.0,85.0,47.0,8.0
92,366222982.0,0.0,19.0,8.0,19.0,1.0,10.0,2.0,8.0,2.0,52.0,6.0,60.0,22.0,1.0,112.0,5.0,206.0,3.0,47.0,43.0,8.0,10.0,10.0,9.0,5.0,45.0,117.0,14.0,15.0,8.0,5.0,9.0,2.0,9.0,89.0,10.0,6.0,8.0,66.0,90.0,58.0,103.0,3.0,111.0,6.0,1.0,19.0,127.0,14.0,15.0,28.0,71.0,2.0,38.0,145.0,10.0,44.0,47.0,119.0,101.0,13.0,123.0,66.0,9.0,2.0,107.0,18.0,1.0,126.0,0.0,51.0,5.0,14.0,3.0,20.0,97.0,1.0,1.0,9.0,0.0,183.0,7.0,3.0,3.0,15.0,1.0,11.0,2.0,101.0,7.0,77.0,0.0,77.0,60.0,0.0,13.0,33.0,0.0,0.0,9.0,2.0,0.0,89.0,56.0,15.0
93,370131282.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,49.0,21.0,0.0,75.0,2.0,113.0,0.0,25.0,28.0,2.0,1.0,0.0,1.0,6.0,40.0,59.0,6.0,9.0,0.0,2.0,1.0,0.0,0.0,44.0,4.0,0.0,1.0,51.0,65.0,29.0,53.0,1.0,77.0,0.0,0.0,2.0,82.0,2.0,2.0,5.0,33.0,0.0,7.0,96.0,8.0,40.0,17.0,68.0,53.0,5.0,70.0,55.0,2.0,1.0,71.0,1.0,0.0,65.0,0.0,47.0,0.0,1.0,0.0,15.0,67.0,1.0,0.0,1.0,0.0,105.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,70.0,0.0,62.0,77.0,0.0,51.0,0.0,1.0,29.0,0.0,0.0,4.0,0.0,0.0,65.0,37.0,3.0
94,374701668.0,0.0,6.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,38.0,0.0,61.0,22.0,0.0,84.0,3.0,114.0,1.0,32.0,40.0,5.0,4.0,2.0,2.0,5.0,53.0,82.0,8.0,14.0,0.0,6.0,6.0,0.0,0.0,52.0,6.0,1.0,1.0,53.0,57.0,23.0,55.0,3.0,99.0,1.0,1.0,1.0,86.0,2.0,4.0,10.0,44.0,0.0,12.0,88.0,15.0,38.0,20.0,81.0,61.0,11.0,80.0,66.0,1.0,4.0,45.0,3.0,2.0,77.0,0.0,41.0,0.0,0.0,0.0,11.0,105.0,1.0,0.0,1.0,0.0,110.0,7.0,5.0,0.0,0.0,0.0,3.0,1.0,87.0,0.0,82.0,60.0,51.0,0.0,0.0,4.0,30.0,0.0,0.0,8.0,0.0,0.0,77.0,56.0,7.0
95,379753339.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,383602088.0,1.0,70.0,50.0,11.0,8.0,109.0,72.0,13.0,16.0,9.0,24.0,4.0,11.0,8.0,12.0,71.0,26.0,17.0,13.0,11.0,21.0,54.0,39.0,61.0,0.0,1.0,18.0,4.0,40.0,47.0,0.0,28.0,21.0,2.0,4.0,70.0,7.0,9.0,1.0,2.0,0.0,5.0,44.0,1.0,16.0,39.0,8.0,8.0,3.0,8.0,15.0,7.0,5.0,43.0,5.0,4.0,0.0,38.0,6.0,9.0,33.0,15.0,3.0,1.0,5.0,2.0,3.0,62.0,28.0,1.0,6.0,1.0,10.0,13.0,0.0,10.0,10.0,1.0,35.0,1.0,8.0,61.0,1.0,2.0,14.0,18.0,43.0,19.0,4.0,25.0,7.0,13.0,1.0,4.0,0.0,0.0,1.0,14.0,10.0,11.0,6.0,0.0,4.0,31.0,17.0
97,386609235.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,25.0,6.0,0.0,30.0,0.0,51.0,0.0,15.0,16.0,1.0,1.0,0.0,0.0,6.0,16.0,25.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,31.0,2.0,0.0,0.0,19.0,30.0,25.0,29.0,0.0,44.0,0.0,0.0,0.0,37.0,0.0,2.0,3.0,19.0,0.0,4.0,44.0,6.0,14.0,2.0,28.0,32.0,1.0,30.0,23.0,1.0,1.0,35.0,0.0,1.0,35.0,0.0,15.0,0.0,0.0,0.0,9.0,30.0,0.0,0.0,0.0,0.0,48.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,0.0,30.0,33.0,29.0,30.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,26.0,16.0,1.0
98,386653565.0,1.0,4.0,39.0,1.0,25.0,22.0,27.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,100.0,1.0,6.0,0.0,0.0,4.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,2.0,1.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0
99,388082574.0,3.0,0.0,16.0,0.0,1.0,3.0,30.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,2.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
100,395517232.0,0.0,22.0,5.0,23.0,2.0,6.0,1.0,38.0,1.0,12.0,10.0,2.0,9.0,10.0,2.0,2.0,26.0,0.0,194.0,5.0,22.0,73.0,15.0,11.0,0.0,2.0,25.0,4.0,0.0,11.0,8.0,23.0,2.0,3.0,20.0,3.0,0.0,59.0,0.0,2.0,2.0,14.0,0.0,8.0,19.0,0.0,20.0,8.0,24.0,49.0,58.0,16.0,0.0,104.0,7.0,18.0,1.0,4.0,22.0,12.0,4.0,7.0,4.0,2.0,8.0,1.0,22.0,0.0,17.0,0.0,9.0,8.0,7.0,1.0,0.0,8.0,0.0,2.0,6.0,0.0,25.0,1.0,13.0,3.0,31.0,0.0,33.0,0.0,8.0,4.0,8.0,9.0,4.0,8.0,0.0,11.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,12.0,16.0
101,412663554.0,0.0,8.0,6.0,3.0,2.0,9.0,0.0,2.0,1.0,2.0,5.0,0.0,1.0,7.0,0.0,2.0,5.0,6.0,3.0,1.0,3.0,16.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,4.0,4.0,0.0,1.0,11.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,8.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,1.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,8.0,0.0,1.0,5.0,0.0,1.0,2.0,0.0,10.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
102,422088231.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
103,434689597.0,0.0,5.0,4.0,4.0,0.0,1.0,4.0,2.0,0.0,38.0,2.0,58.0,21.0,1.0,115.0,3.0,168.0,0.0,36.0,37.0,1.0,1.0,2.0,1.0,2.0,60.0,97.0,8.0,23.0,0.0,3.0,1.0,1.0,0.0,66.0,8.0,2.0,1.0,77.0,70.0,28.0,77.0,3.0,109.0,0.0,1.0,1.0,112.0,2.0,1.0,14.0,72.0,0.0,12.0,111.0,7.0,39.0,26.0,125.0,81.0,12.0,113.0,78.0,1.0,0.0,59.0,3.0,3.0,92.0,0.0,55.0,1.0,0.0,0.0,14.0,134.0,2.0,0.0,0.0,0.0,129.0,6.0,1.0,0.0,2.0,0.0,1.0,1.0,101.0,0.0,85.0,89.0,65.0,77.0,0.0,4.0,26.0,0.0,1.0,3.0,0.0,0.0,0.0,66.0,6.0
104,439896774.0,0.0,26.0,31.0,8.0,5.0,37.0,24.0,7.0,6.0,29.0,9.0,42.0,17.0,2.0,97.0,34.0,98.0,9.0,23.0,29.0,10.0,26.0,14.0,22.0,2.0,36.0,66.0,3.0,40.0,14.0,2.0,11.0,8.0,2.0,46.0,42.0,1.0,7.0,44.0,40.0,21.0,45.0,8.0,58.0,9.0,17.0,4.0,63.0,10.0,4.0,10.0,46.0,1.0,32.0,59.0,17.0,29.0,51.0,68.0,71.0,37.0,80.0,51.0,5.0,2.0,35.0,9.0,1.0,80.0,0.0,39.0,2.0,7.0,5.0,9.0,83.0,8.0,2.0,17.0,1.0,75.0,31.0,2.0,1.0,4.0,5.0,25.0,8.0,56.0,11.0,47.0,56.0,37.0,56.0,0.0,31.0,16.0,3.0,5.0,12.0,3.0,0.0,66.0,0.0,15.0
105,440363653.0,0.0,21.0,9.0,10.0,1.0,22.0,4.0,44.0,3.0,9.0,6.0,2.0,6.0,6.0,10.0,9.0,23.0,2.0,14.0,9.0,9.0,26.0,16.0,16.0,0.0,4.0,16.0,4.0,11.0,12.0,1.0,16.0,3.0,4.0,7.0,20.0,2.0,17.0,4.0,6.0,2.0,8.0,3.0,9.0,16.0,4.0,9.0,12.0,13.0,11.0,18.0,9.0,0.0,25.0,9.0,2.0,3.0,13.0,11.0,9.0,9.0,13.0,4.0,3.0,5.0,6.0,10.0,1.0,20.0,2.0,9.0,0.0,9.0,2.0,2.0,6.0,1.0,1.0,11.0,0.0,9.0,8.0,1.0,1.0,7.0,0.0,20.0,4.0,6.0,4.0,8.0,15.0,3.0,7.0,0.0,17.0,1.0,2.0,0.0,16.0,3.0,2.0,6.0,15.0,0.0
