,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
19,49817093.0,301.0,10.0,0.0,80.0,82.0,146.0,52.0,15.0,374.0,8.0,43.0,13.0,269.0,127.0,19.0,1.0,43.0,0.0,0.0,4.0,28.0,211.0,4.0,1.0,1.0,23.0,77.0,6.0,26.0,23.0,3.0,18.0,19.0,152.0,60.0,38.0,196.0,90.0,29.0,50.0,92.0,86.0,33.0,4.0,25.0,40.0,11.0,0.0,0.0,89.0,90.0,4.0,0.0,68.0,135.0,6.0,3.0,304.0,8.0,1.0,2.0,1.0,0.0,5.0,0.0,80.0,2.0,0.0,0.0,11.0,112.0,208.0,92.0,9.0,2.0,0.0,23.0,126.0,2.0,38.0,1.0,21.0,17.0,14.0,0.0,4.0,12.0,70.0,52.0,40.0,38.0,6.0,53.0,2.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,23.0,90.0,15.0,317.0,17.0,40.0,5.0,4.0,1.0,0.0,6.0,40.0,81.0,7.0,0.0,4.0,7.0,2.0,152.0,0.0,0.0,24.0,3.0,3.0,2.0,0.0,3.0,0.0
20,50481378.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,2.0,6.0,7.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
21,51210273.0,39.0,1.0,0.0,12.0,5.0,8.0,8.0,0.0,10.0,1.0,2.0,0.0,16.0,11.0,1.0,0.0,7.0,0.0,28.0,1.0,0.0,17.0,10.0,0.0,1.0,7.0,6.0,1.0,0.0,3.0,1.0,1.0,3.0,23.0,13.0,4.0,11.0,12.0,5.0,1.0,15.0,10.0,10.0,1.0,3.0,4.0,3.0,0.0,1.0,2.0,22.0,0.0,0.0,9.0,13.0,0.0,2.0,62.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,3.0,23.0,9.0,11.0,2.0,0.0,0.0,8.0,7.0,0.0,11.0,1.0,6.0,1.0,5.0,0.0,1.0,2.0,13.0,13.0,3.0,2.0,1.0,5.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,8.0,6.0,4.0,0.0,1.0,0.0,0.0,6.0,2.0,26.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0
22,51677597.0,212.0,4.0,0.0,62.0,56.0,172.0,41.0,28.0,88.0,4.0,24.0,9.0,104.0,79.0,18.0,1.0,26.0,0.0,211.0,1.0,17.0,0.0,7.0,1.0,0.0,20.0,27.0,5.0,4.0,10.0,7.0,7.0,8.0,47.0,71.0,28.0,41.0,92.0,21.0,11.0,203.0,75.0,41.0,4.0,38.0,16.0,17.0,0.0,4.0,16.0,72.0,13.0,0.0,101.0,145.0,12.0,13.0,147.0,11.0,1.0,2.0,3.0,0.0,2.0,1.0,87.0,13.0,3.0,0.0,15.0,66.0,68.0,129.0,14.0,9.0,0.0,49.0,81.0,5.0,53.0,3.0,104.0,6.0,31.0,0.0,2.0,6.0,107.0,68.0,49.0,15.0,20.0,33.0,9.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,15.0,66.0,19.0,88.0,30.0,29.0,2.0,8.0,1.0,2.0,18.0,15.0,91.0,11.0,1.0,4.0,23.0,0.0,43.0,5.0,1.0,38.0,6.0,4.0,2.0,3.0,18.0,0.0
23,52076024.0,19.0,0.0,0.0,26.0,7.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,8.0,4.0,1.0,1.0,12.0,0.0,4.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,8.0,9.0,2.0,8.0,5.0,2.0,1.0,9.0,9.0,3.0,0.0,12.0,0.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,23.0,5.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,5.0,7.0,7.0,4.0,3.0,2.0,0.0,11.0,3.0,0.0,4.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,18.0,4.0,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,5.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,6.0,4.0,46.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,1.0,0.0
24,59433520.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,60585863.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,61992906.0,130.0,4.0,0.0,7.0,8.0,8.0,3.0,15.0,41.0,1.0,71.0,2.0,33.0,58.0,7.0,1.0,11.0,0.0,23.0,5.0,7.0,20.0,0.0,1.0,0.0,0.0,9.0,2.0,5.0,1.0,3.0,0.0,10.0,64.0,18.0,8.0,11.0,5.0,13.0,6.0,22.0,16.0,20.0,0.0,1.0,4.0,12.0,0.0,1.0,3.0,8.0,0.0,0.0,25.0,31.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,5.0,14.0,35.0,3.0,0.0,0.0,0.0,4.0,0.0,22.0,0.0,4.0,3.0,1.0,0.0,3.0,22.0,10.0,11.0,28.0,3.0,1.0,16.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,19.0,7.0,31.0,0.0,75.0,3.0,1.0,1.0,0.0,1.0,12.0,9.0,0.0,1.0,4.0,0.0,1.0,5.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0
27,67208397.0,35.0,1.0,0.0,12.0,18.0,17.0,14.0,5.0,25.0,2.0,8.0,0.0,32.0,22.0,1.0,0.0,6.0,0.0,77.0,0.0,6.0,27.0,3.0,1.0,0.0,9.0,0.0,5.0,3.0,1.0,2.0,0.0,3.0,15.0,16.0,13.0,7.0,10.0,7.0,7.0,23.0,17.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,9.0,17.0,0.0,1.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,2.0,9.0,13.0,14.0,5.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,13.0,10.0,3.0,14.0,1.0,8.0,2.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,20.0,6.0,15.0,1.0,8.0,2.0,1.0,1.0,0.0,2.0,2.0,10.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
28,72468436.0,16.0,0.0,0.0,4.0,4.0,12.0,2.0,2.0,4.0,1.0,4.0,1.0,6.0,10.0,3.0,1.0,3.0,0.0,6.0,0.0,1.0,5.0,3.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,7.0,5.0,0.0,1.0,4.0,1.0,8.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,4.0,8.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,8.0,5.0,2.0,1.0,5.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62.0,14.0,0.0,7.0,12.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,76237140.0,47.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,34.0,0.0,3.0,0.0,9.0,15.0,0.0,0.0,2.0,0.0,26.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,13.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,8.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,22.0,16.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,88955642.0,11.0,0.0,0.0,20.0,3.0,14.0,3.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,23.0,0.0,3.0,10.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,1.0,25.0,7.0,0.0,1.0,5.0,4.0,9.0,0.0,8.0,9.0,9.0,0.0,1.0,9.0,3.0,4.0,0.0,1.0,5.0,5.0,1.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,18.0,19.0,38.0,6.0,1.0,2.0,0.0,8.0,31.0,0.0,4.0,10.0,2.0,0.0,15.0,0.0,0.0,0.0,44.0,8.0,3.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,1.0,0.0,0.0,11.0,0.0,23.0,3.0,1.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0
31,90975145.0,11.0,0.0,0.0,2.0,3.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,5.0,8.0,1.0,0.0,9.0,0.0,3.0,5.0,1.0,7.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
32,100664808.0,11.0,0.0,0.0,5.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,1.0,0.0,0.0,5.0,2.0,0.0,16.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,15.0,4.0,0.0,1.0,14.0,4.0,3.0,0.0,2.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,21.0,3.0,1.0,2.0,0.0,5.0,26.0,0.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
33,107021215.0,35.0,6.0,0.0,4.0,4.0,4.0,4.0,0.0,19.0,2.0,7.0,0.0,16.0,31.0,2.0,0.0,2.0,0.0,19.0,1.0,3.0,8.0,0.0,0.0,1.0,10.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,12.0,3.0,7.0,6.0,1.0,3.0,2.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,8.0,9.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,7.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,8.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34,107545214.0,432.0,20.0,0.0,16.0,24.0,29.0,25.0,4.0,176.0,1.0,50.0,2.0,104.0,102.0,18.0,2.0,56.0,0.0,152.0,27.0,23.0,47.0,8.0,1.0,0.0,64.0,15.0,4.0,13.0,2.0,8.0,5.0,12.0,0.0,47.0,18.0,40.0,12.0,28.0,20.0,25.0,32.0,79.0,2.0,12.0,20.0,21.0,0.0,0.0,2.0,64.0,0.0,0.0,71.0,71.0,3.0,11.0,79.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,5.0,0.0,0.0,1.0,9.0,29.0,72.0,16.0,0.0,0.0,15.0,8.0,0.0,51.0,4.0,9.0,9.0,14.0,0.0,2.0,19.0,24.0,52.0,64.0,19.0,6.0,37.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,60.0,8.0,52.0,1.0,191.0,6.0,5.0,1.0,0.0,2.0,30.0,24.0,0.0,0.0,3.0,1.0,1.0,13.0,0.0,0.0,96.0,2.0,5.0,1.0,0.0,2.0,0.0
35,110430185.0,95.0,3.0,0.0,33.0,19.0,47.0,201.0,15.0,48.0,2.0,14.0,6.0,42.0,34.0,6.0,0.0,9.0,0.0,60.0,1.0,13.0,71.0,9.0,22.0,0.0,18.0,16.0,7.0,0.0,3.0,4.0,2.0,3.0,47.0,0.0,12.0,13.0,21.0,17.0,3.0,74.0,47.0,18.0,0.0,10.0,4.0,13.0,0.0,1.0,2.0,24.0,2.0,0.0,27.0,48.0,2.0,6.0,78.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,1.0,0.0,3.0,21.0,18.0,36.0,11.0,0.0,0.0,13.0,17.0,1.0,29.0,1.0,28.0,1.0,9.0,0.0,2.0,5.0,39.0,29.0,23.0,9.0,7.0,15.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,33.0,12.0,32.0,4.0,19.0,0.0,3.0,1.0,1.0,7.0,16.0,36.0,0.0,0.0,3.0,3.0,2.0,11.0,2.0,0.0,24.0,1.0,2.0,1.0,2.0,2.0,0.0
36,130052572.0,37.0,2.0,0.0,8.0,12.0,16.0,7.0,9.0,52.0,1.0,4.0,2.0,22.0,42.0,2.0,0.0,4.0,0.0,38.0,0.0,4.0,28.0,2.0,0.0,1.0,8.0,13.0,5.0,13.0,1.0,3.0,0.0,7.0,18.0,12.0,0.0,2.0,4.0,10.0,5.0,16.0,10.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,19.0,10.0,1.0,1.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,10.0,16.0,3.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,6.0,4.0,0.0,0.0,8.0,11.0,9.0,9.0,5.0,38.0,2.0,16.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,34.0,29.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,11.0,13.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37,130434830.0,72.0,4.0,0.0,50.0,8.0,67.0,12.0,0.0,56.0,2.0,10.0,26.0,36.0,7.0,6.0,0.0,16.0,0.0,196.0,0.0,11.0,41.0,8.0,0.0,0.0,11.0,7.0,0.0,1.0,25.0,1.0,16.0,6.0,40.0,13.0,2.0,0.0,33.0,20.0,0.0,28.0,6.0,39.0,0.0,69.0,86.0,35.0,0.0,4.0,40.0,29.0,12.0,0.0,16.0,50.0,14.0,7.0,50.0,12.0,0.0,1.0,6.0,0.0,1.0,1.0,17.0,39.0,0.0,0.0,31.0,91.0,175.0,26.0,4.0,6.0,0.0,35.0,86.0,0.0,27.0,36.0,17.0,2.0,45.0,0.0,1.0,0.0,165.0,40.0,40.0,1.0,4.0,2.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,19.0,10.0,48.0,67.0,10.0,1.0,1.0,0.0,0.0,17.0,11.0,34.0,4.0,0.0,0.0,11.0,0.0,175.0,8.0,0.0,32.0,4.0,21.0,1.0,0.0,1.0,0.0
38,139670833.0,63.0,0.0,0.0,41.0,13.0,59.0,16.0,7.0,18.0,3.0,4.0,3.0,42.0,14.0,0.0,0.0,11.0,0.0,90.0,0.0,12.0,92.0,5.0,0.0,0.0,5.0,10.0,1.0,1.0,7.0,0.0,1.0,1.0,12.0,21.0,4.0,33.0,0.0,13.0,3.0,97.0,16.0,28.0,1.0,27.0,6.0,4.0,0.0,4.0,5.0,46.0,4.0,0.0,26.0,56.0,6.0,4.0,76.0,18.0,0.0,0.0,1.0,0.0,3.0,1.0,44.0,2.0,0.0,0.0,16.0,59.0,40.0,46.0,2.0,2.0,0.0,56.0,45.0,0.0,30.0,4.0,29.0,2.0,22.0,0.0,2.0,2.0,83.0,37.0,10.0,4.0,7.0,10.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,8.0,12.0,12.0,25.0,22.0,4.0,0.0,2.0,0.0,1.0,9.0,3.0,47.0,1.0,0.0,3.0,9.0,0.0,18.0,1.0,2.0,30.0,1.0,2.0,7.0,0.0,3.0,0.0
39,144617059.0,49.0,3.0,0.0,10.0,14.0,24.0,13.0,5.0,18.0,3.0,8.0,10.0,31.0,12.0,2.0,0.0,6.0,0.0,29.0,1.0,5.0,21.0,2.0,0.0,0.0,13.0,7.0,4.0,2.0,0.0,2.0,1.0,3.0,28.0,17.0,10.0,20.0,13.0,0.0,2.0,9.0,14.0,17.0,1.0,1.0,3.0,7.0,0.0,1.0,2.0,14.0,2.0,0.0,9.0,24.0,1.0,5.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,8.0,10.0,18.0,2.0,0.0,0.0,5.0,7.0,0.0,11.0,3.0,10.0,3.0,4.0,0.0,1.0,3.0,20.0,31.0,18.0,2.0,4.0,9.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,15.0,5.0,12.0,2.0,16.0,2.0,1.0,1.0,0.0,5.0,3.0,8.0,0.0,1.0,2.0,3.0,0.0,11.0,0.0,0.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0
40,153518811.0,23.0,2.0,0.0,3.0,10.0,6.0,9.0,4.0,23.0,1.0,6.0,1.0,31.0,14.0,3.0,0.0,7.0,0.0,50.0,4.0,1.0,11.0,1.0,0.0,0.0,6.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,20.0,3.0,5.0,0.0,3.0,2.0,0.0,10.0,16.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,0.0,2.0,1.0,4.0,4.0,3.0,0.0,2.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
