,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
41,154539987.0,159.0,4.0,0.0,59.0,41.0,132.0,37.0,15.0,38.0,11.0,10.0,8.0,73.0,36.0,7.0,0.0,22.0,0.0,92.0,2.0,15.0,203.0,9.0,2.0,0.0,22.0,23.0,8.0,2.0,5.0,0.0,4.0,5.0,25.0,74.0,16.0,28.0,97.0,9.0,10.0,0.0,81.0,39.0,3.0,37.0,4.0,7.0,0.0,5.0,8.0,68.0,9.0,0.0,58.0,98.0,10.0,16.0,73.0,10.0,0.0,1.0,2.0,0.0,1.0,1.0,54.0,6.0,0.0,0.0,14.0,66.0,41.0,74.0,16.0,5.0,0.0,60.0,43.0,1.0,62.0,3.0,116.0,2.0,22.0,0.0,1.0,4.0,107.0,56.0,31.0,9.0,17.0,16.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,18.0,54.0,19.0,41.0,17.0,15.0,2.0,3.0,0.0,0.0,13.0,11.0,81.0,4.0,1.0,3.0,10.0,3.0,32.0,4.0,2.0,38.0,3.0,3.0,2.0,1.0,13.0,0.0
42,158452263.0,100.0,2.0,0.0,30.0,37.0,26.0,37.0,16.0,23.0,4.0,17.0,11.0,71.0,33.0,5.0,1.0,30.0,0.0,86.0,2.0,10.0,75.0,9.0,1.0,0.0,16.0,17.0,4.0,0.0,4.0,3.0,0.0,7.0,32.0,47.0,10.0,6.0,16.0,14.0,16.0,81.0,0.0,10.0,4.0,1.0,5.0,1.0,0.0,4.0,5.0,12.0,1.0,0.0,15.0,40.0,5.0,0.0,92.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,3.0,0.0,0.0,7.0,22.0,20.0,30.0,14.0,0.0,0.0,3.0,10.0,0.0,7.0,0.0,13.0,4.0,2.0,0.0,2.0,4.0,48.0,17.0,8.0,6.0,3.0,18.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,12.0,59.0,8.0,39.0,0.0,8.0,1.0,1.0,0.0,0.0,2.0,11.0,22.0,0.0,1.0,0.0,5.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,0.0
43,172020921.0,176.0,5.0,0.0,31.0,0.0,45.0,6.0,1.0,46.0,0.0,10.0,2.0,19.0,13.0,5.0,0.0,11.0,0.0,33.0,2.0,10.0,41.0,3.0,0.0,0.0,20.0,0.0,0.0,4.0,9.0,0.0,1.0,3.0,79.0,18.0,0.0,39.0,28.0,17.0,1.0,39.0,10.0,0.0,0.0,12.0,19.0,21.0,0.0,0.0,6.0,40.0,1.0,0.0,28.0,43.0,8.0,19.0,33.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,24.0,0.0,0.0,9.0,17.0,15.0,33.0,0.0,0.0,0.0,74.0,10.0,0.0,50.0,21.0,23.0,0.0,29.0,0.0,0.0,3.0,64.0,50.0,53.0,0.0,8.0,2.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,11.0,5.0,20.0,9.0,29.0,1.0,1.0,0.0,2.0,5.0,1.0,18.0,0.0,0.0,2.0,1.0,0.0,24.0,2.0,1.0,103.0,1.0,9.0,0.0,0.0,3.0,0.0
44,176123374.0,8.0,1.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,181691022.0,35.0,0.0,0.0,71.0,0.0,30.0,2.0,0.0,4.0,0.0,3.0,0.0,16.0,1.0,1.0,0.0,1.0,0.0,25.0,0.0,3.0,38.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,1.0,12.0,10.0,0.0,69.0,27.0,1.0,0.0,37.0,1.0,12.0,0.0,0.0,20.0,12.0,0.0,0.0,5.0,9.0,20.0,0.0,6.0,112.0,13.0,6.0,40.0,45.0,0.0,1.0,3.0,0.0,0.0,0.0,19.0,13.0,10.0,0.0,25.0,16.0,33.0,58.0,0.0,8.0,0.0,28.0,79.0,7.0,27.0,13.0,15.0,0.0,15.0,0.0,0.0,0.0,156.0,33.0,29.0,0.0,4.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,18.0,8.0,6.0,6.0,38.0,3.0,1.0,23.0,0.0,0.0,54.0,2.0,54.0,8.0,0.0,1.0,31.0,0.0,31.0,8.0,1.0,7.0,17.0,15.0,0.0,0.0,1.0,0.0
46,188319573.0,31.0,1.0,0.0,13.0,2.0,14.0,3.0,0.0,17.0,1.0,7.0,3.0,16.0,9.0,3.0,0.0,4.0,0.0,40.0,0.0,4.0,16.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,9.0,3.0,15.0,0.0,20.0,4.0,1.0,86.0,6.0,3.0,1.0,4.0,5.0,19.0,1.0,20.0,0.0,29.0,0.0,0.0,13.0,4.0,5.0,0.0,1.0,17.0,7.0,6.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,18.0,0.0,0.0,4.0,15.0,73.0,15.0,2.0,5.0,0.0,18.0,31.0,0.0,11.0,13.0,6.0,1.0,24.0,0.0,1.0,0.0,54.0,22.0,21.0,2.0,0.0,1.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,30.0,7.0,14.0,45.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,11.0,4.0,0.0,1.0,8.0,0.0,69.0,7.0,0.0,19.0,1.0,10.0,0.0,3.0,1.0,0.0
47,188477081.0,40.0,2.0,0.0,13.0,1.0,13.0,1.0,1.0,8.0,0.0,7.0,0.0,13.0,9.0,2.0,0.0,3.0,0.0,11.0,2.0,3.0,17.0,3.0,0.0,0.0,12.0,3.0,2.0,1.0,9.0,2.0,4.0,0.0,21.0,13.0,1.0,35.0,4.0,7.0,2.0,7.0,1.0,21.0,0.0,12.0,29.0,0.0,0.0,0.0,6.0,5.0,10.0,0.0,2.0,16.0,13.0,14.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,29.0,0.0,0.0,0.0,11.0,35.0,27.0,1.0,8.0,0.0,18.0,31.0,0.0,13.0,8.0,12.0,1.0,25.0,0.0,0.0,1.0,38.0,7.0,29.0,0.0,0.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,8.0,2.0,6.0,30.0,12.0,1.0,0.0,1.0,1.0,10.0,2.0,12.0,6.0,0.0,1.0,24.0,0.0,49.0,6.0,1.0,14.0,0.0,15.0,0.0,5.0,0.0,0.0
48,196019843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,207026848.0,6.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,1.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
50,210824047.0,26.0,0.0,0.0,11.0,1.0,24.0,2.0,0.0,11.0,0.0,4.0,3.0,10.0,3.0,2.0,0.0,4.0,0.0,89.0,0.0,2.0,16.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,9.0,0.0,14.0,0.0,2.0,2.0,1.0,40.0,5.0,2.0,0.0,8.0,5.0,6.0,0.0,5.0,13.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,7.0,9.0,2.0,3.0,12.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,32.0,49.0,12.0,0.0,4.0,0.0,6.0,53.0,1.0,12.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,16.0,5.0,11.0,1.0,0.0,4.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2.0,15.0,39.0,13.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,7.0,0.0,0.0,8.0,0.0,51.0,4.0,0.0,6.0,0.0,1.0,1.0,4.0,0.0,0.0
51,215966785.0,128.0,4.0,0.0,29.0,4.0,93.0,12.0,3.0,124.0,0.0,11.0,1.0,48.0,19.0,4.0,0.0,14.0,0.0,90.0,1.0,22.0,72.0,5.0,1.0,1.0,8.0,6.0,4.0,5.0,3.0,3.0,4.0,5.0,64.0,24.0,6.0,29.0,46.0,14.0,2.0,68.0,12.0,40.0,0.0,9.0,4.0,5.0,0.0,2.0,3.0,0.0,1.0,0.0,79.0,55.0,3.0,6.0,78.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,18.0,1.0,0.0,0.0,2.0,15.0,26.0,33.0,3.0,1.0,0.0,24.0,9.0,0.0,31.0,2.0,35.0,1.0,9.0,0.0,0.0,5.0,22.0,35.0,19.0,4.0,11.0,11.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,22.0,10.0,45.0,8.0,17.0,1.0,3.0,0.0,1.0,3.0,14.0,24.0,0.0,0.0,0.0,1.0,3.0,13.0,1.0,0.0,48.0,1.0,1.0,1.0,0.0,14.0,0.0
52,232670192.0,7.0,1.0,0.0,8.0,0.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,2.0,0.0,12.0,4.0,2.0,0.0,9.0,1.0,1.0,0.0,20.0,5.0,10.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,13.0,8.0,4.0,7.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,6.0,3.0,20.0,16.0,0.0,10.0,0.0,6.0,71.0,1.0,5.0,3.0,9.0,0.0,13.0,0.0,0.0,0.0,32.0,4.0,16.0,0.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,3.0,2.0,3.0,33.0,0.0,0.0,5.0,0.0,1.0,8.0,1.0,9.0,19.0,0.0,0.0,24.0,0.0,24.0,10.0,1.0,0.0,3.0,8.0,0.0,8.0,0.0,0.0
53,235662702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,237519969.0,166.0,9.0,0.0,16.0,16.0,85.0,23.0,7.0,155.0,0.0,19.0,2.0,36.0,72.0,17.0,0.0,17.0,0.0,68.0,7.0,9.0,101.0,0.0,2.0,0.0,25.0,9.0,4.0,8.0,1.0,1.0,2.0,8.0,71.0,27.0,19.0,16.0,26.0,9.0,4.0,58.0,15.0,28.0,3.0,6.0,1.0,2.0,0.0,0.0,7.0,79.0,0.0,0.0,0.0,88.0,2.0,1.0,70.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,0.0,16.0,14.0,50.0,0.0,0.0,0.0,17.0,13.0,3.0,23.0,1.0,22.0,4.0,4.0,0.0,2.0,18.0,13.0,28.0,29.0,7.0,7.0,16.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,36.0,5.0,86.0,1.0,58.0,2.0,3.0,2.0,1.0,3.0,10.0,24.0,0.0,0.0,2.0,0.0,4.0,7.0,1.0,0.0,38.0,2.0,2.0,0.0,0.0,19.0,0.0
55,241314646.0,210.0,7.0,0.0,80.0,24.0,113.0,25.0,14.0,123.0,1.0,31.0,2.0,74.0,71.0,16.0,0.0,31.0,0.0,135.0,4.0,13.0,145.0,23.0,1.0,0.0,31.0,17.0,8.0,6.0,5.0,2.0,6.0,9.0,71.0,48.0,10.0,50.0,56.0,24.0,8.0,98.0,40.0,43.0,2.0,112.0,17.0,16.0,0.0,5.0,9.0,55.0,13.0,0.0,88.0,0.0,13.0,10.0,100.0,20.0,0.0,2.0,8.0,0.0,1.0,0.0,38.0,11.0,23.0,0.0,7.0,62.0,77.0,136.0,6.0,5.0,0.0,50.0,84.0,21.0,60.0,2.0,47.0,4.0,39.0,0.0,1.0,12.0,115.0,68.0,50.0,10.0,13.0,39.0,6.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,19.0,78.0,17.0,108.0,47.0,44.0,6.0,61.0,1.0,2.0,43.0,13.0,98.0,3.0,1.0,2.0,18.0,3.0,46.0,9.0,2.0,41.0,18.0,12.0,1.0,0.0,9.0,0.0
56,243977223.0,14.0,0.0,0.0,16.0,2.0,11.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,3.0,2.0,1.0,14.0,6.0,1.0,2.0,10.0,5.0,8.0,0.0,13.0,7.0,13.0,0.0,2.0,2.0,3.0,8.0,0.0,2.0,13.0,0.0,2.0,6.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,11.0,1.0,0.0,4.0,8.0,16.0,10.0,0.0,15.0,0.0,21.0,32.0,0.0,5.0,6.0,7.0,0.0,10.0,0.0,0.0,0.0,53.0,12.0,12.0,0.0,0.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,2.0,2.0,4.0,17.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,13.0,11.0,0.0,0.0,26.0,0.0,17.0,8.0,1.0,1.0,1.0,7.0,0.0,3.0,0.0,0.0
57,245756822.0,40.0,0.0,0.0,8.0,1.0,10.0,2.0,0.0,3.0,1.0,1.0,0.0,6.0,5.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,13.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,11.0,6.0,1.0,7.0,4.0,5.0,0.0,16.0,0.0,19.0,0.0,6.0,6.0,14.0,0.0,0.0,3.0,6.0,4.0,0.0,1.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,6.0,17.0,43.0,1.0,1.0,0.0,5.0,14.0,0.0,19.0,0.0,17.0,0.0,9.0,0.0,0.0,5.0,12.0,9.0,19.0,1.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,2.0,10.0,7.0,0.0,0.0,0.0,20.0,1.0,1.0,12.0,1.0,0.0,1.0,4.0,0.0,20.0,2.0,0.0,8.0,1.0,4.0,0.0,2.0,1.0,0.0
58,246291063.0,230.0,5.0,0.0,46.0,54.0,78.0,60.0,17.0,117.0,3.0,43.0,9.0,171.0,67.0,8.0,1.0,37.0,0.0,304.0,0.0,62.0,147.0,12.0,5.0,2.0,19.0,28.0,7.0,6.0,7.0,6.0,2.0,12.0,79.0,78.0,30.0,50.0,76.0,48.0,10.0,73.0,92.0,33.0,3.0,40.0,12.0,7.0,0.0,2.0,12.0,78.0,7.0,0.0,70.0,100.0,6.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,16.0,1.0,76.0,7.0,2.0,0.0,15.0,63.0,64.0,101.0,3.0,2.0,0.0,41.0,59.0,1.0,40.0,4.0,29.0,5.0,20.0,0.0,3.0,2.0,99.0,59.0,32.0,13.0,8.0,39.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,57.0,16.0,104.0,17.0,24.0,1.0,5.0,1.0,0.0,20.0,17.0,121.0,5.0,0.0,3.0,10.0,3.0,26.0,1.0,1.0,10.0,2.0,5.0,1.0,0.0,7.0,0.0
59,248148576.0,9.0,0.0,0.0,28.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,18.0,0.0,0.0,10.0,2.0,8.0,0.0,45.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,20.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,8.0,0.0,0.0,16.0,6.0,4.0,9.0,0.0,3.0,0.0,14.0,20.0,0.0,4.0,17.0,3.0,0.0,10.0,0.0,0.0,1.0,79.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,4.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,18.0,0.0,12.0,1.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0
60,251326389.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
61,253592305.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
62,253599608.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,10.0,19.0,0.0,0.0,4.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,12.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
