,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
35,260258650.0,1.0,61.0,0.0,5.0,0.0,2.0,3.0,1.0,33.0,14.0,2.0,19.0,4.0,0.0,1.0,2.0,50.0,8.0,1.0,14.0,8.0,16.0,18.0,1.0,121.0,12.0,20.0,35.0,0.0,2.0,4.0,133.0,14.0,4.0,0.0,1.0,13.0,106.0,26.0,49.0,1.0,23.0,46.0,1.0,0.0,22.0,9.0,8.0,5.0,2.0,0.0,9.0,93.0,0.0,21.0,89.0,67.0,2.0,92.0,28.0,0.0,44.0,7.0,0.0,1.0,0.0,13.0,6.0,0.0,0.0,9.0,0.0,0.0
36,262320091.0,23.0,13.0,1.0,3.0,0.0,11.0,5.0,6.0,4.0,5.0,14.0,8.0,3.0,0.0,0.0,9.0,0.0,6.0,4.0,5.0,0.0,10.0,4.0,13.0,4.0,9.0,2.0,0.0,1.0,0.0,3.0,9.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,8.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,5.0,0.0,8.0,3.0,39.0,0.0,17.0,0.0,16.0,2.0,3.0,3.0,1.0,5.0,2.0
37,263937073.0,3.0,30.0,1.0,4.0,0.0,3.0,5.0,4.0,25.0,19.0,2.0,19.0,10.0,0.0,0.0,10.0,19.0,15.0,4.0,14.0,1.0,27.0,13.0,7.0,60.0,13.0,6.0,6.0,1.0,4.0,6.0,58.0,6.0,5.0,13.0,2.0,0.0,32.0,5.0,12.0,1.0,1.0,34.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,28.0,0.0,3.0,20.0,13.0,6.0,44.0,8.0,0.0,25.0,12.0,0.0,2.0,0.0,13.0,7.0,1.0,1.0,10.0,0.0,3.0
38,264649934.0,1.0,51.0,0.0,4.0,0.0,2.0,0.0,2.0,31.0,8.0,8.0,11.0,4.0,0.0,0.0,4.0,78.0,7.0,0.0,11.0,1.0,14.0,7.0,3.0,189.0,12.0,8.0,48.0,0.0,1.0,8.0,209.0,5.0,2.0,106.0,1.0,32.0,0.0,7.0,37.0,1.0,3.0,67.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,155.0,0.0,5.0,125.0,96.0,4.0,185.0,47.0,1.0,79.0,21.0,0.0,4.0,0.0,13.0,3.0,3.0,0.0,6.0,1.0,1.0
39,269348194.0,0.0,33.0,0.0,3.0,4.0,2.0,2.0,1.0,19.0,9.0,2.0,11.0,1.0,0.0,40.0,2.0,3.0,5.0,2.0,8.0,9.0,13.0,14.0,1.0,25.0,5.0,23.0,3.0,0.0,0.0,2.0,25.0,91.0,8.0,26.0,1.0,5.0,7.0,0.0,132.0,0.0,61.0,9.0,0.0,4.0,131.0,65.0,6.0,16.0,0.0,0.0,43.0,8.0,0.0,168.0,4.0,5.0,1.0,16.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,9.0,0.0,1.0
40,270626776.0,2.0,39.0,0.0,6.0,2.0,2.0,5.0,2.0,24.0,23.0,1.0,24.0,10.0,0.0,36.0,4.0,23.0,20.0,3.0,11.0,8.0,27.0,17.0,4.0,69.0,13.0,22.0,10.0,3.0,3.0,4.0,59.0,104.0,5.0,49.0,2.0,12.0,37.0,132.0,0.0,1.0,56.0,22.0,1.0,2.0,139.0,72.0,5.0,10.0,1.0,0.0,43.0,25.0,1.0,179.0,23.0,27.0,7.0,38.0,12.0,0.0,32.0,8.0,0.0,3.0,0.0,20.0,10.0,1.0,1.0,19.0,0.0,1.0
41,272259832.0,14.0,21.0,1.0,2.0,0.0,9.0,6.0,5.0,7.0,6.0,5.0,5.0,3.0,0.0,0.0,3.0,0.0,5.0,2.0,4.0,0.0,8.0,7.0,9.0,17.0,6.0,3.0,0.0,0.0,1.0,2.0,22.0,0.0,3.0,1.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,9.0,1.0,1.0,13.0,4.0,35.0,0.0,26.0,0.0,17.0,2.0,1.0,0.0,4.0,2.0,1.0
42,273325600.0,0.0,44.0,0.0,0.0,1.0,0.0,1.0,0.0,18.0,5.0,1.0,5.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,0.0,15.0,6.0,7.0,0.0,20.0,4.0,63.0,3.0,0.0,4.0,0.0,19.0,28.0,7.0,23.0,0.0,1.0,3.0,61.0,56.0,1.0,0.0,10.0,0.0,0.0,65.0,59.0,12.0,21.0,0.0,0.0,20.0,10.0,0.0,103.0,7.0,9.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,10.0,0.0,0.0,6.0,0.0,0.0
43,278440078.0,18.0,148.0,4.0,18.0,0.0,22.0,29.0,14.0,89.0,79.0,33.0,93.0,37.0,0.0,0.0,69.0,41.0,47.0,4.0,60.0,5.0,92.0,52.0,30.0,182.0,78.0,24.0,23.0,15.0,10.0,26.0,173.0,6.0,27.0,46.0,12.0,34.0,67.0,9.0,22.0,16.0,10.0,0.0,5.0,0.0,1.0,3.0,14.0,4.0,27.0,0.0,0.0,63.0,1.0,3.0,60.0,36.0,44.0,89.0,15.0,12.0,55.0,88.0,0.0,29.0,0.0,71.0,32.0,10.0,5.0,23.0,5.0,6.0
44,283718439.0,5.0,6.0,0.0,1.0,0.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,6.0,0.0,6.0,0.0,8.0,3.0,1.0,0.0,2.0,2.0,0.0
45,285115375.0,1.0,10.0,0.0,0.0,0.0,26.0,41.0,3.0,6.0,6.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,6.0,0.0,4.0,2.0,48.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,27.0,1.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0
46,294017046.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,0.0,32.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,9.0,0.0,6.0,0.0,12.0,4.0,0.0,0.0,0.0,13.0,68.0,2.0,22.0,0.0,0.0,2.0,131.0,139.0,0.0,65.0,1.0,0.0,0.0,0.0,87.0,6.0,16.0,0.0,0.0,48.0,4.0,0.0,220.0,1.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0
47,294238829.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,0.0,4.0,45.0,2.0,9.0,0.0,1.0,2.0,65.0,72.0,0.0,59.0,3.0,0.0,0.0,87.0,0.0,1.0,8.0,0.0,0.0,22.0,3.0,0.0,174.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0
48,295123952.0,1.0,155.0,0.0,2.0,3.0,2.0,9.0,1.0,47.0,17.0,0.0,11.0,9.0,0.0,2.0,5.0,3.0,8.0,2.0,11.0,5.0,19.0,35.0,2.0,23.0,3.0,31.0,0.0,1.0,1.0,1.0,31.0,4.0,50.0,8.0,1.0,4.0,2.0,6.0,5.0,5.0,12.0,14.0,2.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,3.0,9.0,0.0,5.0,17.0,15.0,3.0,3.0,2.0,2.0,5.0,7.0,0.0,8.0,0.0,21.0,12.0,0.0,1.0,11.0,0.0,0.0
49,298112519.0,0.0,17.0,1.0,1.0,0.0,1.0,4.0,0.0,10.0,12.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,3.0,24.0,8.0,3.0,1.0,7.0,1.0,22.0,2.0,0.0,8.0,1.0,6.0,2.0,8.0,5.0,1.0,0.0,2.0,16.0,10.0,0.0,21.0,4.0,0.0,1.0,16.0,8.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,17.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,2.0,0.0,0.0
50,302144631.0,37.0,36.0,2.0,2.0,0.0,16.0,20.0,4.0,9.0,9.0,24.0,8.0,5.0,0.0,0.0,30.0,1.0,3.0,2.0,2.0,1.0,18.0,4.0,30.0,15.0,11.0,3.0,1.0,1.0,1.0,3.0,17.0,1.0,1.0,2.0,20.0,1.0,3.0,0.0,1.0,20.0,0.0,27.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,79.0,1.0,1.0,50.0,1.0,117.0,0.0,117.0,0.0,62.0,4.0,1.0,5.0,5.0,9.0,7.0
51,305787501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,306904326.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,34.0,1.0,9.0,0.0,0.0,0.0,43.0,43.0,0.0,20.0,0.0,0.0,0.0,48.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
53,310769612.0,0.0,46.0,0.0,1.0,0.0,2.0,0.0,1.0,32.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,7.0,2.0,6.0,7.0,1.0,205.0,7.0,12.0,47.0,0.0,0.0,5.0,222.0,3.0,5.0,93.0,0.0,28.0,155.0,8.0,25.0,3.0,10.0,63.0,0.0,0.0,4.0,3.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,147.0,114.0,2.0,191.0,72.0,1.0,122.0,9.0,0.0,4.0,0.0,12.0,1.0,0.0,0.0,3.0,0.0,0.0
54,317262357.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
55,317713433.0,0.0,15.0,0.0,1.0,3.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,98.0,1.0,2.0,1.0,0.0,0.0,7.0,5.0,6.0,0.0,7.0,1.0,17.0,5.0,0.0,0.0,0.0,15.0,118.0,7.0,21.0,0.0,3.0,5.0,168.0,179.0,0.0,103.0,3.0,0.0,0.0,220.0,174.0,5.0,17.0,0.0,0.0,52.0,5.0,0.0,0.0,4.0,6.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,5.0,0.0,0.0
56,321539119.0,0.0,91.0,0.0,1.0,0.0,3.0,2.0,2.0,55.0,2.0,4.0,3.0,0.0,0.0,0.0,2.0,83.0,1.0,0.0,6.0,1.0,7.0,6.0,4.0,226.0,11.0,34.0,50.0,0.0,1.0,4.0,238.0,2.0,5.0,89.0,0.0,20.0,125.0,4.0,23.0,6.0,7.0,60.0,0.0,0.0,1.0,2.0,17.0,3.0,1.0,0.0,0.0,147.0,0.0,4.0,0.0,113.0,2.0,123.0,39.0,0.0,66.0,8.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,1.0
57,328933147.0,0.0,47.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,3.0,0.0,0.0,1.0,3.0,59.0,3.0,1.0,6.0,2.0,4.0,9.0,1.0,123.0,7.0,11.0,33.0,0.0,0.0,4.0,146.0,5.0,5.0,67.0,0.0,13.0,96.0,5.0,27.0,3.0,9.0,36.0,0.0,0.0,2.0,3.0,15.0,0.0,1.0,0.0,1.0,114.0,0.0,6.0,113.0,0.0,3.0,104.0,35.0,0.0,53.0,4.0,0.0,1.0,0.0,12.0,3.0,0.0,0.0,5.0,0.0,1.0
58,336076027.0,65.0,53.0,7.0,7.0,0.0,52.0,36.0,23.0,22.0,33.0,31.0,47.0,27.0,0.0,0.0,40.0,4.0,31.0,4.0,30.0,2.0,52.0,15.0,34.0,30.0,18.0,7.0,0.0,8.0,8.0,18.0,37.0,5.0,14.0,2.0,23.0,6.0,4.0,1.0,7.0,9.0,0.0,44.0,6.0,2.0,0.0,0.0,3.0,0.0,79.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,8.0,0.0,42.0,6.0,175.0,0.0,61.0,0.0,78.0,16.0,10.0,5.0,13.0,8.0,12.0
59,336185509.0,3.0,59.0,0.0,10.0,0.0,4.0,3.0,4.0,48.0,18.0,5.0,19.0,12.0,0.0,0.0,5.0,85.0,17.0,4.0,21.0,4.0,28.0,12.0,8.0,236.0,19.0,10.0,48.0,3.0,4.0,13.0,243.0,8.0,7.0,92.0,5.0,44.0,185.0,16.0,38.0,1.0,2.0,89.0,2.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,191.0,1.0,6.0,123.0,104.0,8.0,0.0,58.0,0.0,138.0,13.0,0.0,2.0,0.0,21.0,13.0,2.0,2.0,15.0,0.0,2.0
60,339474731.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,0.0,3.0,0.0,3.0,1.0,1.0,49.0,3.0,0.0,17.0,0.0,0.0,3.0,47.0,0.0,2.0,28.0,0.0,8.0,47.0,0.0,12.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,72.0,0.0,2.0,39.0,35.0,0.0,58.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
61,343657212.0,32.0,20.0,1.0,0.0,0.0,44.0,22.0,5.0,6.0,15.0,23.0,18.0,7.0,0.0,1.0,18.0,1.0,4.0,1.0,2.0,1.0,23.0,1.0,24.0,8.0,5.0,3.0,0.0,1.0,2.0,5.0,9.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,13.0,0.0,12.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,95.0,0.0,51.0,0.0,30.0,6.0,11.0,4.0,5.0,3.0,4.0
62,353318286.0,3.0,34.0,1.0,8.0,0.0,2.0,3.0,2.0,28.0,19.0,4.0,21.0,10.0,0.0,1.0,6.0,60.0,19.0,4.0,14.0,1.0,27.0,12.0,6.0,126.0,12.0,9.0,24.0,3.0,5.0,10.0,137.0,3.0,6.0,44.0,3.0,25.0,79.0,6.0,32.0,4.0,4.0,55.0,2.0,0.0,3.0,0.0,5.0,0.0,1.0,0.0,2.0,122.0,1.0,6.0,66.0,53.0,6.0,138.0,39.0,0.0,0.0,11.0,0.0,3.0,0.0,16.0,8.0,2.0,3.0,17.0,0.0,4.0
63,369028288.0,144.0,170.0,12.0,13.0,0.0,137.0,128.0,314.0,70.0,93.0,99.0,101.0,74.0,0.0,2.0,106.0,10.0,65.0,10.0,44.0,2.0,160.0,34.0,68.0,83.0,51.0,17.0,2.0,24.0,21.0,43.0,119.0,10.0,20.0,7.0,39.0,12.0,21.0,1.0,8.0,35.0,0.0,88.0,6.0,5.0,0.0,0.0,7.0,0.0,117.0,0.0,0.0,9.0,0.0,0.0,8.0,4.0,175.0,13.0,2.0,95.0,11.0,0.0,0.0,124.0,0.0,122.0,40.0,28.0,20.0,20.0,16.0,16.0
64,369171106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,375451125.0,37.0,66.0,2.0,2.0,0.0,30.0,29.0,8.0,16.0,13.0,18.0,19.0,6.0,0.0,1.0,29.0,1.0,9.0,3.0,9.0,1.0,28.0,7.0,34.0,31.0,15.0,4.0,1.0,2.0,1.0,1.0,46.0,0.0,5.0,1.0,17.0,2.0,4.0,0.0,3.0,26.0,1.0,29.0,6.0,1.0,0.0,0.0,8.0,0.0,117.0,0.0,0.0,4.0,0.0,0.0,10.0,1.0,61.0,2.0,0.0,51.0,3.0,124.0,0.0,0.0,0.0,62.0,12.0,3.0,1.0,4.0,7.0,5.0
66,382368139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,383602088.0,31.0,120.0,4.0,18.0,4.0,23.0,42.0,18.0,63.0,78.0,26.0,85.0,48.0,0.0,3.0,34.0,4.0,75.0,9.0,47.0,8.0,95.0,58.0,27.0,60.0,29.0,17.0,2.0,5.0,8.0,33.0,84.0,9.0,34.0,13.0,16.0,13.0,13.0,11.0,20.0,17.0,8.0,71.0,8.0,3.0,3.0,5.0,21.0,5.0,62.0,0.0,2.0,12.0,1.0,9.0,5.0,12.0,78.0,21.0,2.0,30.0,16.0,122.0,0.0,62.0,0.0,0.0,39.0,55.0,14.0,45.0,7.0,9.0
68,402037439.0,3.0,217.0,1.0,15.0,0.0,4.0,126.0,4.0,115.0,81.0,4.0,99.0,99.0,0.0,0.0,33.0,5.0,54.0,4.0,72.0,39.0,105.0,18.0,18.0,42.0,14.0,62.0,0.0,48.0,50.0,8.0,29.0,8.0,60.0,6.0,2.0,7.0,3.0,8.0,10.0,2.0,10.0,32.0,3.0,3.0,2.0,3.0,12.0,24.0,4.0,0.0,0.0,1.0,1.0,3.0,5.0,3.0,16.0,13.0,0.0,6.0,8.0,40.0,0.0,12.0,0.0,39.0,0.0,3.0,3.0,15.0,2.0,1.0
69,405957127.0,3.0,9.0,0.0,3.0,0.0,8.0,7.0,3.0,4.0,9.0,14.0,7.0,2.0,0.0,0.0,1.0,0.0,7.0,1.0,5.0,0.0,7.0,3.0,5.0,2.0,5.0,2.0,0.0,1.0,1.0,18.0,7.0,0.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,11.0,2.0,28.0,0.0,3.0,0.0,55.0,3.0,0.0,26.0,0.0,1.0,0.0
70,412282117.0,2.0,4.0,0.0,2.0,0.0,9.0,6.0,2.0,6.0,7.0,6.0,5.0,6.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,10.0,3.0,5.0,3.0,2.0,3.0,0.0,2.0,3.0,9.0,10.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,3.0,20.0,0.0,1.0,0.0,14.0,3.0,26.0,0.0,0.0,0.0,0.0
71,424069162.0,5.0,49.0,1.0,12.0,4.0,6.0,13.0,7.0,45.0,51.0,1.0,63.0,32.0,0.0,1.0,14.0,5.0,45.0,5.0,26.0,1.0,55.0,31.0,6.0,28.0,19.0,8.0,2.0,2.0,6.0,8.0,42.0,10.0,17.0,9.0,1.0,10.0,6.0,9.0,19.0,4.0,6.0,23.0,2.0,1.0,5.0,4.0,11.0,2.0,5.0,0.0,2.0,3.0,0.0,5.0,3.0,5.0,13.0,15.0,3.0,5.0,17.0,20.0,0.0,4.0,0.0,45.0,15.0,0.0,0.0,0.0,4.0,1.0
72,424822889.0,6.0,5.0,0.0,1.0,0.0,5.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,7.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,16.0,0.0,7.0,0.0,7.0,2.0,1.0,0.0,4.0,0.0,0.0
73,425840443.0,7.0,5.0,0.0,2.0,0.0,3.0,2.0,2.0,5.0,8.0,4.0,7.0,4.0,0.0,0.0,6.0,3.0,6.0,2.0,4.0,1.0,10.0,3.0,2.0,4.0,9.0,1.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,2.0,0.0,4.0,4.0,16.0,0.0,5.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0
